Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2022,03,27,08,00,00,NaN
2022,03,27,08,30,00,NaN
2022,03,27,09,00,00,NaN
2022,03,27,09,30,00,NaN
2022,03,27,10,00,00,NaN
2022,03,27,10,30,00,NaN
2022,03,27,11,00,00,NaN
2022,03,27,11,30,00,NaN
2022,03,27,12,00,00,NaN
2022,03,27,12,30,00,NaN
2022,03,27,13,00,00,NaN
2022,03,27,13,30,00,NaN
2022,03,27,14,00,00,NaN
2022,03,27,14,30,00,NaN
2022,03,27,15,00,00,NaN
2022,03,27,15,30,00,NaN
2022,03,27,16,00,00,NaN
2022,03,27,16,30,00,NaN
2022,03,27,17,00,00,NaN
2022,03,27,17,30,00,NaN
2022,03,27,18,00,00,NaN
2022,03,27,18,30,00,NaN
2022,03,27,19,00,00,NaN
2022,03,27,19,30,00,NaN
2022,03,27,20,00,00,NaN
2022,03,27,20,30,00,NaN
2022,03,27,21,00,00,NaN
2022,03,27,21,30,00,NaN
2022,03,27,22,00,00,NaN
2022,03,27,22,30,00,NaN
2022,03,27,23,00,00,NaN
2022,03,27,23,30,00,NaN
2022,03,28,00,00,00,NaN
2022,03,28,00,30,00,NaN
2022,03,28,01,00,00,NaN
2022,03,28,01,30,00,NaN
2022,03,28,02,00,00,NaN
2022,03,28,02,30,00,NaN
2022,03,28,03,00,00,NaN
2022,03,28,03,30,00,NaN
2022,03,28,04,00,00,NaN
2022,03,28,04,30,00,NaN
2022,03,28,05,00,00,NaN
2022,03,28,05,30,00,NaN
2022,03,28,06,00,00,NaN
2022,03,28,06,30,00,NaN
2022,03,28,07,00,00,NaN
2022,03,28,07,30,00,NaN
2022,03,28,08,00,00,NaN
2022,03,28,08,30,00,NaN
2022,03,28,09,00,00,NaN
2022,03,28,09,30,00,NaN
2022,03,28,10,00,00,NaN
2022,03,28,10,30,00,NaN
2022,03,28,11,00,00,NaN
2022,03,28,11,30,00,NaN
2022,03,28,12,00,00,91.14053
2022,03,28,12,30,00,88.87822
2022,03,28,13,00,00,80.62489
2022,03,28,13,30,00,78.59292
2022,03,28,14,00,00,77.41553
2022,03,28,14,30,00,71.06455
2022,03,28,15,00,00,NaN
2022,03,28,15,30,00,NaN
2022,03,28,16,00,00,NaN
2022,03,28,16,30,00,NaN
2022,03,28,17,00,00,NaN
2022,03,28,17,30,00,NaN
2022,03,28,18,00,00,NaN
2022,03,28,18,30,00,NaN
2022,03,28,19,00,00,NaN
2022,03,28,19,30,00,NaN
2022,03,28,20,00,00,NaN
2022,03,28,20,30,00,NaN
2022,03,28,21,00,00,NaN
2022,03,28,21,30,00,NaN
2022,03,28,22,00,00,NaN
2022,03,28,22,30,00,NaN
2022,03,28,23,00,00,NaN
2022,03,28,23,30,00,NaN
2022,03,29,00,00,00,NaN
2022,03,29,00,30,00,NaN
2022,03,29,01,00,00,NaN
2022,03,29,01,30,00,NaN
2022,03,29,02,00,00,NaN
2022,03,29,02,30,00,NaN
2022,03,29,03,00,00,NaN
2022,03,29,03,30,00,NaN
2022,03,29,04,00,00,NaN
2022,03,29,04,30,00,NaN
2022,03,29,05,00,00,NaN
2022,03,29,05,30,00,NaN
2022,03,29,06,00,00,NaN
2022,03,29,06,30,00,NaN
2022,03,29,07,00,00,NaN
2022,03,29,07,30,00,NaN
2022,03,29,08,00,00,NaN
2022,03,29,08,30,00,NaN
2022,03,29,09,00,00,NaN
2022,03,29,09,30,00,NaN
2022,03,29,10,00,00,NaN
2022,03,29,10,30,00,NaN
2022,03,29,11,00,00,NaN
2022,03,29,11,30,00,NaN
2022,03,29,12,00,00,NaN
2022,03,29,12,30,00,NaN
2022,03,29,13,00,00,NaN
2022,03,29,13,30,00,NaN
2022,03,29,14,00,00,NaN
2022,03,29,14,30,00,NaN
2022,03,29,15,00,00,NaN
2022,03,29,15,30,00,NaN
2022,03,29,16,00,00,NaN
2022,03,29,16,30,00,NaN
2022,03,29,17,00,00,NaN
2022,03,29,17,30,00,NaN
2022,03,29,18,00,00,NaN
2022,03,29,18,30,00,NaN
2022,03,29,19,00,00,NaN
2022,03,29,19,30,00,NaN
2022,03,29,20,00,00,NaN
2022,03,29,20,30,00,NaN
2022,03,29,21,00,00,NaN
2022,03,29,21,30,00,NaN
2022,03,29,22,00,00,NaN
2022,03,29,22,30,00,NaN
2022,03,29,23,00,00,NaN
2022,03,29,23,30,00,NaN
2022,03,30,00,00,00,NaN
2022,03,30,00,30,00,NaN
2022,03,30,01,00,00,NaN
2022,03,30,01,30,00,NaN
2022,03,30,02,00,00,NaN
2022,03,30,02,30,00,NaN
2022,03,30,03,00,00,NaN
2022,03,30,03,30,00,NaN
2022,03,30,04,00,00,NaN
2022,03,30,04,30,00,NaN
2022,03,30,05,00,00,NaN
2022,03,30,05,30,00,NaN
2022,03,30,06,00,00,NaN
2022,03,30,06,30,00,NaN
2022,03,30,07,00,00,NaN
2022,03,30,07,30,00,NaN
2022,03,30,08,00,00,NaN
2022,03,30,08,30,00,NaN
2022,03,30,09,00,00,NaN
2022,03,30,09,30,00,NaN
2022,03,30,10,00,00,NaN
2022,03,30,10,30,00,NaN
2022,03,30,11,00,00,NaN
2022,03,30,11,30,00,NaN
2022,03,30,12,00,00,NaN
2022,03,30,12,30,00,NaN
2022,03,30,13,00,00,NaN
2022,03,30,13,30,00,NaN
2022,03,30,14,00,00,NaN
2022,03,30,14,30,00,75.58208
2022,03,30,15,00,00,71.50778
2022,03,30,15,30,00,79.27117
2022,03,30,16,00,00,78.37092
2022,03,30,16,30,00,69.12447
2022,03,30,17,00,00,63.93319
2022,03,30,17,30,00,60.14008
2022,03,30,18,00,00,66.112
2022,03,30,18,30,00,70.56403
2022,03,30,19,00,00,71.07253
2022,03,30,19,30,00,71.61214
2022,03,30,20,00,00,71.98053
2022,03,30,20,30,00,73.99072
2022,03,30,21,00,00,75.28272
2022,03,30,21,30,00,77.82292
2022,03,30,22,00,00,79.09875
2022,03,30,22,30,00,78.79906
2022,03,30,23,00,00,80.2865
2022,03,30,23,30,00,81.81975
2022,03,31,00,00,00,84.5087
2022,03,31,00,30,00,86.7775
2022,03,31,01,00,00,89.32125
2022,03,31,01,30,00,90.82842
2022,03,31,02,00,00,91.46583
2022,03,31,02,30,00,92.67072
2022,03,31,03,00,00,94.17269
2022,03,31,03,30,00,95.15194
2022,03,31,04,00,00,94.2565
2022,03,31,04,30,00,94.06958
2022,03,31,05,00,00,94.0915
2022,03,31,05,30,00,93.93797
2022,03,31,06,00,00,93.86472
2022,03,31,06,30,00,93.86417
2022,03,31,07,00,00,93.78817
2022,03,31,07,30,00,94.00886
2022,03,31,08,00,00,94.22211
2022,03,31,08,30,00,94.50206
2022,03,31,09,00,00,94.8945
2022,03,31,09,30,00,95.22269
2022,03,31,10,00,00,95.72033
2022,03,31,10,30,00,95.8815
2022,03,31,11,00,00,94.81294
2022,03,31,11,30,00,85.36317
2022,03,31,12,00,00,74.33303
2022,03,31,12,30,00,73.77933
2022,03,31,13,00,00,87.22772
2022,03,31,13,30,00,69.28283
2022,03,31,14,00,00,60.40619
2022,03,31,14,30,00,55.82019
