Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2011,04,14,17,00,00,176.938
2011,04,14,17,30,00,179.272
2011,04,14,18,00,00,115.04233
2011,04,14,18,30,00,47.33667
2011,04,14,19,00,00,23.25067
2011,04,14,19,30,00,5.07
2011,04,14,20,00,00,0.582
2011,04,14,20,30,00,0.422
2011,04,14,21,00,00,0.422
2011,04,14,21,30,00,0.582
2011,04,14,22,00,00,0.406
2011,04,14,22,30,00,0.34167
2011,04,14,23,00,00,0.19633
2011,04,14,23,30,00,0.132
2011,04,15,00,00,00,-0.07533
2011,04,15,00,30,00,0.021
2011,04,15,01,00,00,-0.396
2011,04,15,01,30,00,-0.268
2011,04,15,02,00,00,-0.412
2011,04,15,02,30,00,-0.13867
2011,04,15,03,00,00,-0.107
2011,04,15,03,30,00,-0.39567
2011,04,15,04,00,00,-0.123
2011,04,15,04,30,00,1.906
2011,04,15,05,00,00,12.63833
2011,04,15,05,30,00,43.48233
2011,04,15,06,00,00,82.77333
2011,04,15,06,30,00,109.611
2011,04,15,07,00,00,148.80533
2011,04,15,07,30,00,223.92867
2011,04,15,08,00,00,314.368
2011,04,15,08,30,00,381.42933
2011,04,15,09,00,00,442.10433
2011,04,15,09,30,00,460.285
2011,04,15,10,00,00,454.09067
2011,04,15,10,30,00,452.01567
2011,04,15,11,00,00,573.669
2011,04,15,11,30,00,595.40633
2011,04,15,12,00,00,583.62867
2011,04,15,12,30,00,515.08633
2011,04,15,13,00,00,558.72133
2011,04,15,13,30,00,579.25267
2011,04,15,14,00,00,321.97833
2011,04,15,14,30,00,321.57567
2011,04,15,15,00,00,209.834
2011,04,15,15,30,00,230.99167
2011,04,15,16,00,00,261.321
2011,04,15,16,30,00,180.96833
2011,04,15,17,00,00,122.161
2011,04,15,17,30,00,86.81167
2011,04,15,18,00,00,81.30933
2011,04,15,18,30,00,56.38667
2011,04,15,19,00,00,19.573
2011,04,15,19,30,00,3.86933
2011,04,15,20,00,00,0.684
2011,04,15,20,30,00,0.24767
2011,04,15,21,00,00,0.07
2011,04,15,21,30,00,0.03767
2011,04,15,22,00,00,0.13433
2011,04,15,22,30,00,0.037
2011,04,15,23,00,00,0.47367
2011,04,15,23,30,00,0.55467
2011,04,16,00,00,00,0.36733
2011,04,16,00,30,00,0.31967
2011,04,16,01,00,00,0.14233
2011,04,16,01,30,00,0.04633
2011,04,16,02,00,00,0.01433
2011,04,16,02,30,00,0.158
2011,04,16,03,00,00,0.094
2011,04,16,03,30,00,0.094
2011,04,16,04,00,00,0.25433
2011,04,16,04,30,00,0.86533
2011,04,16,05,00,00,8.66933
2011,04,16,05,30,00,36.506
2011,04,16,06,00,00,91.967
2011,04,16,06,30,00,99.64233
2011,04,16,07,00,00,106.656
2011,04,16,07,30,00,121.28167
2011,04,16,08,00,00,152.255
2011,04,16,08,30,00,182.40733
2011,04,16,09,00,00,222.599
2011,04,16,09,30,00,360.81
2011,04,16,10,00,00,359.05667
2011,04,16,10,30,00,322.03433
2011,04,16,11,00,00,403.18967
2011,04,16,11,30,00,345.94367
2011,04,16,12,00,00,447.518
2011,04,16,12,30,00,606.05033
2011,04,16,13,00,00,590.765
2011,04,16,13,30,00,573.37167
2011,04,16,14,00,00,522.75333
2011,04,16,14,30,00,511.60367
2011,04,16,15,00,00,423.38433
2011,04,16,15,30,00,359.13767
2011,04,16,16,00,00,360.45667
2011,04,16,16,30,00,306.70033
2011,04,16,17,00,00,244.433
2011,04,16,17,30,00,139.09267
2011,04,16,18,00,00,96.76133
2011,04,16,18,30,00,57.32533
2011,04,16,19,00,00,15.73333
2011,04,16,19,30,00,4.56633
2011,04,16,20,00,00,0.70567
2011,04,16,20,30,00,-0.11433
2011,04,16,21,00,00,-0.26067
2011,04,16,21,30,00,0.06267
2011,04,16,22,00,00,-0.24467
2011,04,16,22,30,00,-0.21167
2011,04,16,23,00,00,-0.66267
2011,04,16,23,30,00,-0.24533
2011,04,17,00,00,00,0.64667
2011,04,17,00,30,00,0.92133
2011,04,17,01,00,00,0.712
2011,04,17,01,30,00,0.72767
2011,04,17,02,00,00,0.77667
2011,04,17,02,30,00,1.14667
2011,04,17,03,00,00,1.12933
2011,04,17,03,30,00,0.75933
2011,04,17,04,00,00,0.438
2011,04,17,04,30,00,2.91567
2011,04,17,05,00,00,14.29133
2011,04,17,05,30,00,39.39133
2011,04,17,06,00,00,96.28533
2011,04,17,06,30,00,190.44233
2011,04,17,07,00,00,246.77267
2011,04,17,07,30,00,249.99167
2011,04,17,08,00,00,323.90733
2011,04,17,08,30,00,385.30733
2011,04,17,09,00,00,445.129
2011,04,17,09,30,00,492.56133
2011,04,17,10,00,00,533.22067
2011,04,17,10,30,00,566.63933
2011,04,17,11,00,00,589.72867
2011,04,17,11,30,00,573.87933
2011,04,17,12,00,00,476.874
2011,04,17,12,30,00,540.44567
2011,04,17,13,00,00,562.263
2011,04,17,13,30,00,420.817
2011,04,17,14,00,00,364.841
2011,04,17,14,30,00,486.28733
2011,04,17,15,00,00,471.82133
2011,04,17,15,30,00,422.71533
2011,04,17,16,00,00,374.22033
2011,04,17,16,30,00,308.46233
2011,04,17,17,00,00,223.74933
2011,04,17,17,30,00,81.40167
2011,04,17,18,00,00,68.99667
2011,04,17,18,30,00,42.803
2011,04,17,19,00,00,23.028
2011,04,17,19,30,00,6.633
2011,04,17,20,00,00,0.30967
2011,04,17,20,30,00,-0.593
2011,04,17,21,00,00,-1.05867
2011,04,17,21,30,00,-1.05833
2011,04,17,22,00,00,-0.962
2011,04,17,22,30,00,-0.914
2011,04,17,23,00,00,-1.21933
2011,04,17,23,30,00,-1.02667
2011,04,18,00,00,00,-0.83767
2011,04,18,00,30,00,-0.45167
2011,04,18,01,00,00,-0.29133
2011,04,18,01,30,00,-0.22733
2011,04,18,02,00,00,-0.48367
2011,04,18,02,30,00,-0.355
2011,04,18,03,00,00,2.70233
2011,04,18,03,30,00,1.49633
2011,04,18,04,00,00,0.75567
2011,04,18,04,30,00,5.26033
2011,04,18,05,00,00,18.63133
2011,04,18,05,30,00,42.39567
2011,04,18,06,00,00,98.16267
2011,04,18,06,30,00,165.147
2011,04,18,07,00,00,220.51167
2011,04,18,07,30,00,282.45733
2011,04,18,08,00,00,345.756
2011,04,18,08,30,00,406.54233
2011,04,18,09,00,00,455.167
2011,04,18,09,30,00,429.294
2011,04,18,10,00,00,450.77433
2011,04,18,10,30,00,422.58533
2011,04,18,11,00,00,314.44333
2011,04,18,11,30,00,518.754
2011,04,18,12,00,00,416.487
2011,04,18,12,30,00,306.25533
2011,04,18,13,00,00,386.12533
2011,04,18,13,30,00,368.523
2011,04,18,14,00,00,284.54933
2011,04,18,14,30,00,338.16067
2011,04,18,15,00,00,346.287
2011,04,18,15,30,00,483.534
2011,04,18,16,00,00,387.97633
2011,04,18,16,30,00,345.771
2011,04,18,17,00,00,281.524
2011,04,18,17,30,00,211.903
2011,04,18,18,00,00,128.31633
2011,04,18,18,30,00,69.04133
2011,04,18,19,00,00,35.413
2011,04,18,19,30,00,8.65633
2011,04,18,20,00,00,1.142
2011,04,18,20,30,00,-0.53267
2011,04,18,21,00,00,-0.33967
2011,04,18,21,30,00,0.352
2011,04,18,22,00,00,0.01267
2011,04,18,22,30,00,-0.227
2011,04,18,23,00,00,-0.5
2011,04,18,23,30,00,-0.724
2011,04,19,00,00,00,0.03867
2011,04,19,00,30,00,-0.00933
2011,04,19,01,00,00,-0.02567
2011,04,19,01,30,00,0.103
2011,04,19,02,00,00,-0.138
2011,04,19,02,30,00,0.103
2011,04,19,03,00,00,0.07167
2011,04,19,03,30,00,-0.02467
2011,04,19,04,00,00,0.37633
2011,04,19,04,30,00,4.19133
2011,04,19,05,00,00,15.13133
2011,04,19,05,30,00,46.36267
2011,04,19,06,00,00,103.25633
2011,04,19,06,30,00,171.302
2011,04,19,07,00,00,235.87
2011,04,19,07,30,00,303.705
2011,04,19,08,00,00,360.53567
2011,04,19,08,30,00,417.31833
2011,04,19,09,00,00,478.92633
2011,04,19,09,30,00,453.61533
2011,04,19,10,00,00,535.93267
2011,04,19,10,30,00,606.15033
2011,04,19,11,00,00,634.27467
2011,04,19,11,30,00,652.37567
2011,04,19,12,00,00,657.33233
2011,04,19,12,30,00,653.1
2011,04,19,13,00,00,634.67733
2011,04,19,13,30,00,620.50267
2011,04,19,14,00,00,589.127
2011,04,19,14,30,00,546.745
2011,04,19,15,00,00,505.217
2011,04,19,15,30,00,454.11533
2011,04,19,16,00,00,396.06167
2011,04,19,16,30,00,332.282
2011,04,19,17,00,00,271.42933
2011,04,19,17,30,00,213.361
2011,04,19,18,00,00,135.19567
2011,04,19,18,30,00,77.96333
2011,04,19,19,00,00,37.41567
2011,04,19,19,30,00,9.21
2011,04,19,20,00,00,1.23033
2011,04,19,20,30,00,-0.39533
2011,04,19,21,00,00,-1.94033
2011,04,19,21,30,00,-2.214
2011,04,19,22,00,00,0.71433
2011,04,19,22,30,00,1.30967
2011,04,19,23,00,00,1.43767
2011,04,19,23,30,00,0.61867
2011,04,20,00,00,00,-0.165
2011,04,20,00,30,00,-0.37433
2011,04,20,01,00,00,-0.14933
2011,04,20,01,30,00,-0.102
2011,04,20,02,00,00,-0.503
2011,04,20,02,30,00,-0.68267
2011,04,20,03,00,00,-1.1
2011,04,20,03,30,00,-0.778
2011,04,20,04,00,00,0.09167
2011,04,20,04,30,00,2.02033
2011,04,20,05,00,00,5.65733
2011,04,20,05,30,00,10.742
2011,04,20,06,00,00,27.942
2011,04,20,06,30,00,72.57667
2011,04,20,07,00,00,49.35867
2011,04,20,07,30,00,77.741
2011,04,20,08,00,00,55.553
2011,04,20,08,30,00,82.58467
2011,04,20,09,00,00,132.02933
2011,04,20,09,30,00,160.63833
2011,04,20,10,00,00,159.28533
2011,04,20,10,30,00,151.00033
2011,04,20,11,00,00,156.00333
2011,04,20,11,30,00,143.373
2011,04,20,12,00,00,205.786
2011,04,20,12,30,00,202.56933
2011,04,20,13,00,00,138.899
2011,04,20,13,30,00,118.12767
2011,04,20,14,00,00,92.14167
2011,04,20,14,30,00,83.54867
2011,04,20,15,00,00,95.07
2011,04,20,15,30,00,96.45267
2011,04,20,16,00,00,88.81167
2011,04,20,16,30,00,134.63667
2011,04,20,17,00,00,90.308
2011,04,20,17,30,00,51.27333
2011,04,20,18,00,00,55.92333
2011,04,20,18,30,00,39.543
2011,04,20,19,00,00,31.57867
2011,04,20,19,30,00,14.71633
2011,04,20,20,00,00,1.23367
2011,04,20,20,30,00,-0.21467
2011,04,20,21,00,00,0.10867
2011,04,20,21,30,00,0.462
2011,04,20,22,00,00,0.718
2011,04,20,22,30,00,0.846
2011,04,20,23,00,00,0.94233
2011,04,20,23,30,00,1.00667
2011,04,21,00,00,00,0.75433
2011,04,21,00,30,00,0.386
2011,04,21,01,00,00,0.178
2011,04,21,01,30,00,-0.112
2011,04,21,02,00,00,0.16067
2011,04,21,02,30,00,0.06467
2011,04,21,03,00,00,0.17633
2011,04,21,03,30,00,0.178
2011,04,21,04,00,00,0.54667
2011,04,21,04,30,00,4.27967
2011,04,21,05,00,00,15.43033
2011,04,21,05,30,00,36.17
2011,04,21,06,00,00,56.24933
2011,04,21,06,30,00,91.87467
2011,04,21,07,00,00,111.60067
2011,04,21,07,30,00,162.703
2011,04,21,08,00,00,220.821
2011,04,21,08,30,00,368.448
2011,04,21,09,00,00,463.76667
2011,04,21,09,30,00,371.57
2011,04,21,10,00,00,433.51667
2011,04,21,10,30,00,410.539
2011,04,21,11,00,00,512.29467
2011,04,21,11,30,00,439.74367
2011,04,21,12,00,00,517.893
2011,04,21,12,30,00,393.115
2011,04,21,13,00,00,410.31567
2011,04,21,13,30,00,306.887
2011,04,21,14,00,00,282.52633
2011,04,21,14,30,00,230.169
2011,04,21,15,00,00,227.41733
2011,04,21,15,30,00,296.654
2011,04,21,16,00,00,261.56067
2011,04,21,16,30,00,321.01367
2011,04,21,17,00,00,238.889
2011,04,21,17,30,00,121.577
2011,04,21,18,00,00,141.75333
2011,04,21,18,30,00,64.536
2011,04,21,19,00,00,34.641
2011,04,21,19,30,00,9.55667
2011,04,21,20,00,00,1.174
2011,04,21,20,30,00,0.11367
2011,04,21,21,00,00,0.03333
2011,04,21,21,30,00,-0.38667
2011,04,21,22,00,00,-0.54933
2011,04,21,22,30,00,-0.354
2011,04,21,23,00,00,-0.256
2011,04,21,23,30,00,-0.403
2011,04,22,00,00,00,0.606
2011,04,22,00,30,00,0.43033
2011,04,22,01,00,00,0.65433
2011,04,22,01,30,00,0.526
2011,04,22,02,00,00,0.686
2011,04,22,02,30,00,0.97633
2011,04,22,03,00,00,0.46233
2011,04,22,03,30,00,0.46233
2011,04,22,04,00,00,0.833
2011,04,22,04,30,00,2.76467
2011,04,22,05,00,00,15.84533
2011,04,22,05,30,00,23.63433
2011,04,22,06,00,00,35.252
2011,04,22,06,30,00,60.867
2011,04,22,07,00,00,76.346
2011,04,22,07,30,00,97.19933
2011,04,22,08,00,00,104.955
2011,04,22,08,30,00,81.88067
2011,04,22,09,00,00,136.68433
2011,04,22,09,30,00,137.63367
2011,04,22,10,00,00,178.31033
2011,04,22,10,30,00,328.93
2011,04,22,11,00,00,564.413
2011,04,22,11,30,00,674.87167
2011,04,22,12,00,00,600.969
2011,04,22,12,30,00,412.037
2011,04,22,13,00,00,554.35567
2011,04,22,13,30,00,482.51267
2011,04,22,14,00,00,445.23133
2011,04,22,14,30,00,310.363
2011,04,22,15,00,00,359.58333
2011,04,22,15,30,00,296.09033
2011,04,22,16,00,00,175.20367
2011,04,22,16,30,00,319.22833
2011,04,22,17,00,00,103.635
2011,04,22,17,30,00,111.47033
2011,04,22,18,00,00,98.22833
2011,04,22,18,30,00,69.53967
2011,04,22,19,00,00,41.68733
2011,04,22,19,30,00,14.463
2011,04,22,20,00,00,3.31267
2011,04,22,20,30,00,0.78333
2011,04,22,21,00,00,-0.051
2011,04,22,21,30,00,-0.54967
2011,04,22,22,00,00,-1.194
2011,04,22,22,30,00,-1.259
2011,04,22,23,00,00,-1.35533
2011,04,22,23,30,00,-1.27467
2011,04,23,00,00,00,-1.06167
2011,04,23,00,30,00,-0.57967
2011,04,23,01,00,00,-0.78967
2011,04,23,01,30,00,-0.917
2011,04,23,02,00,00,-0.77233
2011,04,23,02,30,00,-0.73967
2011,04,23,03,00,00,-0.77233
2011,04,23,03,30,00,-0.65933
2011,04,23,04,00,00,0.35433
2011,04,23,04,30,00,6.919
2011,04,23,05,00,00,22.398
2011,04,23,05,30,00,60.421
2011,04,23,06,00,00,117.95933
2011,04,23,06,30,00,179.02233
2011,04,23,07,00,00,238.508
2011,04,23,07,30,00,303.15967
2011,04,23,08,00,00,361.181
2011,04,23,08,30,00,421.55267
2011,04,23,09,00,00,478.44767
2011,04,23,09,30,00,526.38067
2011,04,23,10,00,00,567.29933
2011,04,23,10,30,00,601.53967
2011,04,23,11,00,00,623.872
2011,04,23,11,30,00,647.42933
2011,04,23,12,00,00,651.98167
2011,04,23,12,30,00,648.55533
2011,04,23,13,00,00,632.289
2011,04,23,13,30,00,614.97333
2011,04,23,14,00,00,578.16067
2011,04,23,14,30,00,523.243
2011,04,23,15,00,00,506.91167
2011,04,23,15,30,00,456.64567
2011,04,23,16,00,00,398.35067
2011,04,23,16,30,00,332.991
2011,04,23,17,00,00,259.50667
2011,04,23,17,30,00,198.10567
2011,04,23,18,00,00,132.103
2011,04,23,18,30,00,90.493
2011,04,23,19,00,00,53.61333
2011,04,23,19,30,00,19.373
2011,04,23,20,00,00,5.34233
2011,04,23,20,30,00,1.60767
2011,04,23,21,00,00,1.36667
2011,04,23,21,30,00,0.96467
2011,04,23,22,00,00,1.06
2011,04,23,22,30,00,0.916
2011,04,23,23,00,00,0.628
2011,04,23,23,30,00,0.35567
2011,04,24,00,00,00,-0.74067
2011,04,24,00,30,00,-0.981
2011,04,24,01,00,00,-0.54733
2011,04,24,01,30,00,-0.25567
2011,04,24,02,00,00,0.19567
2011,04,24,02,30,00,0.66233
2011,04,24,03,00,00,0.22767
2011,04,24,03,30,00,0.70933
2011,04,24,04,00,00,1.93567
2011,04,24,04,30,00,8.385
2011,04,24,05,00,00,21.32167
2011,04,24,05,30,00,35.546
2011,04,24,06,00,00,106.42433
2011,04,24,06,30,00,180.90667
2011,04,24,07,00,00,244.223
2011,04,24,07,30,00,306.05867
2011,04,24,08,00,00,366.993
2011,04,24,08,30,00,425.40167
2011,04,24,09,00,00,479.20759
2011,04,24,09,30,00,523.843
2011,04,24,10,00,00,564.825
2011,04,24,10,30,00,596.45967
2011,04,24,11,00,00,621.43233
2011,04,24,11,30,00,650.10567
2011,04,24,12,00,00,618.58333
2011,04,24,12,30,00,634.75433
2011,04,24,13,00,00,635.591
2011,04,24,13,30,00,567.60933
2011,04,24,14,00,00,384.75633
2011,04,24,14,30,00,516.39233
2011,04,24,15,00,00,470.262
2011,04,24,15,30,00,461.428
2011,04,24,16,00,00,402.29567
2011,04,24,16,30,00,343.74233
2011,04,24,17,00,00,280.79667
2011,04,24,17,30,00,219.71767
2011,04,24,18,00,00,159.71567
2011,04,24,18,30,00,101.725
2011,04,24,19,00,00,52.23167
2011,04,24,19,30,00,18.13633
2011,04,24,20,00,00,4.50767
2011,04,24,20,30,00,0.791
2011,04,24,21,00,00,0.32367
2011,04,24,21,30,00,0.243
2011,04,24,22,00,00,-0.04567
2011,04,24,22,30,00,0.002
2011,04,24,23,00,00,-0.12633
2011,04,24,23,30,00,-0.207
2011,04,25,00,00,00,1.116
2011,04,25,00,30,00,0.972
2011,04,25,01,00,00,0.86
2011,04,25,01,30,00,1.17967
2011,04,25,02,00,00,1.48433
2011,04,25,02,30,00,1.21233
2011,04,25,03,00,00,1.084
2011,04,25,03,30,00,1.02
2011,04,25,04,00,00,2.22567
2011,04,25,04,30,00,7.409
2011,04,25,05,00,00,23.965
2011,04,25,05,30,00,68.343
2011,04,25,06,00,00,123.25933
2011,04,25,06,30,00,185.83667
2011,04,25,07,00,00,248.799
2011,04,25,07,30,00,308.188
2011,04,25,08,00,00,368.49467
2011,04,25,08,30,00,426.213
2011,04,25,09,00,00,476.995
2011,04,25,09,30,00,528.59633
2011,04,25,10,00,00,572.52433
2011,04,25,10,30,00,604.56067
2011,04,25,11,00,00,633.539
2011,04,25,11,30,00,651.931
2011,04,25,12,00,00,653.95967
2011,04,25,12,30,00,651.10867
2011,04,25,13,00,00,633.02333
2011,04,25,13,30,00,614.649
2011,04,25,14,00,00,584.94567
2011,04,25,14,30,00,545.958
2011,04,25,15,00,00,498.87767
2011,04,25,15,30,00,453.63133
2011,04,25,16,00,00,397.92633
2011,04,25,16,30,00,334.17567
2011,04,25,17,00,00,271.06667
2011,04,25,17,30,00,210.61567
2011,04,25,18,00,00,129.79267
2011,04,25,18,30,00,81.56967
2011,04,25,19,00,00,42.77567
2011,04,25,19,30,00,10.93267
2011,04,25,20,00,00,0.50533
2011,04,25,20,30,00,-0.942
2011,04,25,21,00,00,-1.392
2011,04,25,21,30,00,-1.85867
2011,04,25,22,00,00,-2.06867
2011,04,25,22,30,00,-1.89133
2011,04,25,23,00,00,0.169
2011,04,25,23,30,00,-1.37433
2011,04,26,00,00,00,-0.044
2011,04,26,00,30,00,0.88933
2011,04,26,01,00,00,0.376
2011,04,26,01,30,00,0.06967
2011,04,26,02,00,00,0.409
2011,04,26,02,30,00,0.66567
2011,04,26,03,00,00,0.98567
2011,04,26,03,30,00,1.162
2011,04,26,04,00,00,2.43367
2011,04,26,04,30,00,10.158
2011,04,26,05,00,00,28.16233
2011,04,26,05,30,00,67.47133
2011,04,26,06,00,00,125.124
2011,04,26,06,30,00,187.82345
2011,04,26,07,00,00,252.16067
2011,04,26,07,30,00,315.78167
2011,04,26,08,00,00,377.84433
2011,04,26,08,30,00,437.17033
2011,04,26,09,00,00,486.80867
2011,04,26,09,30,00,525.94133
2011,04,26,10,00,00,566.71667
2011,04,26,10,30,00,596.28933
2011,04,26,11,00,00,597.75533
2011,04,26,11,30,00,601.29367
2011,04,26,12,00,00,504.38067
2011,04,26,12,30,00,195.42433
2011,04,26,13,00,00,320.32033
2011,04,26,13,30,00,568.56667
2011,04,26,14,00,00,319.821
2011,04,26,14,30,00,340.75533
2011,04,26,15,00,00,223.277
2011,04,26,15,30,00,297.794
2011,04,26,16,00,00,134.361
2011,04,26,16,30,00,112.65367
2011,04,26,17,00,00,80.79467
2011,04,26,17,30,00,51.011
2011,04,26,18,00,00,81.35767
2011,04,26,18,30,00,60.42433
2011,04,26,19,00,00,29.17533
2011,04,26,19,30,00,6.602
2011,04,26,20,00,00,1.51667
2011,04,26,20,30,00,-0.317
2011,04,26,21,00,00,-0.59233
2011,04,26,21,30,00,-1.251
2011,04,26,22,00,00,-1.20333
2011,04,26,22,30,00,-0.753
2011,04,26,23,00,00,-0.20467
2011,04,26,23,30,00,-0.26867
2011,04,27,00,00,00,0.62933
2011,04,27,00,30,00,0.86967
2011,04,27,01,00,00,0.983
2011,04,27,01,30,00,0.741
2011,04,27,02,00,00,0.03267
2011,04,27,02,30,00,0.338
2011,04,27,03,00,00,-0.192
2011,04,27,03,30,00,-0.09533
2011,04,27,04,00,00,1.77067
2011,04,27,04,30,00,12.40833
2011,04,27,05,00,00,32.81067
2011,04,27,05,30,00,62.69067
2011,04,27,06,00,00,133.763
2011,04,27,06,30,00,155.63233
2011,04,27,07,00,00,208.279
2011,04,27,07,30,00,272.04733
2011,04,27,08,00,00,362.68667
2011,04,27,08,30,00,445.714
2011,04,27,09,00,00,493.42267
2011,04,27,09,30,00,541.744
2011,04,27,10,00,00,537.97867
2011,04,27,10,30,00,561.19633
2011,04,27,11,00,00,532.749
2011,04,27,11,30,00,533.602
2011,04,27,12,00,00,612.31767
2011,04,27,12,30,00,595.79233
2011,04,27,13,00,00,633.186
2011,04,27,13,30,00,634.941
2011,04,27,14,00,00,582.95267
2011,04,27,14,30,00,570.996
2011,04,27,15,00,00,523.899
2011,04,27,15,30,00,475.24067
2011,04,27,16,00,00,421.386
2011,04,27,16,30,00,361.31867
2011,04,27,17,00,00,299.22467
2011,04,27,17,30,00,211.03133
2011,04,27,18,00,00,86.47333
2011,04,27,18,30,00,105.10567
2011,04,27,19,00,00,61.88633
2011,04,27,19,30,00,22.40033
2011,04,27,20,00,00,4.84467
2011,04,27,20,30,00,0.339
2011,04,27,21,00,00,-0.33633
2011,04,27,21,30,00,-0.4
2011,04,27,22,00,00,-0.44833
2011,04,27,22,30,00,-0.624
2011,04,27,23,00,00,-0.73667
2011,04,27,23,30,00,-0.59233
2011,04,28,00,00,00,-0.54767
2011,04,28,00,30,00,-0.46733
2011,04,28,01,00,00,-0.676
2011,04,28,01,30,00,-0.75533
2011,04,28,02,00,00,-0.724
2011,04,28,02,30,00,-0.46733
2011,04,28,03,00,00,-0.14533
2011,04,28,03,30,00,0.112
2011,04,28,04,00,00,2.91533
2011,04,28,04,30,00,11.04033
2011,04,28,05,00,00,33.43833
2011,04,28,05,30,00,56.49767
2011,04,28,06,00,00,87.08633
2011,04,28,06,30,00,114.45667
2011,04,28,07,00,00,177.32233
2011,04,28,07,30,00,253.561
2011,04,28,08,00,00,331.26433
2011,04,28,08,30,00,412.473
2011,04,28,09,00,00,487.85867
2011,04,28,09,30,00,552.80067
2011,04,28,10,00,00,601.94333
2011,04,28,10,30,00,605.35333
2011,04,28,11,00,00,667.35033
2011,04,28,11,30,00,678.501
2011,04,28,12,00,00,678.11533
2011,04,28,12,30,00,676.63633
2011,04,28,13,00,00,656.08733
2011,04,28,13,30,00,640.84933
2011,04,28,14,00,00,604.856
2011,04,28,14,30,00,541.10333
2011,04,28,15,00,00,509.807
2011,04,28,15,30,00,466.84433
2011,04,28,16,00,00,419.53733
2011,04,28,16,30,00,364.10367
2011,04,28,17,00,00,298.38933
2011,04,28,17,30,00,233.544
2011,04,28,18,00,00,146.79867
2011,04,28,18,30,00,108.43767
2011,04,28,19,00,00,61.96767
2011,04,28,19,30,00,27.63033
2011,04,28,20,00,00,7.56567
2011,04,28,20,30,00,1.53
2011,04,28,21,00,00,0.27467
2011,04,28,21,30,00,0.292
2011,04,28,22,00,00,0.04833
2011,04,28,22,30,00,0.806
2011,04,28,23,00,00,1.27133
2011,04,28,23,30,00,0.982
2011,04,29,00,00,00,1.12233
2011,04,29,00,30,00,0.36467
2011,04,29,01,00,00,0.72133
2011,04,29,01,30,00,0.88167
2011,04,29,02,00,00,0.011
2011,04,29,02,30,00,0.236
2011,04,29,03,00,00,0.54333
2011,04,29,03,30,00,0.20433
2011,04,29,04,00,00,3.53633
2011,04,29,04,30,00,11.629
2011,04,29,05,00,00,27.849
2011,04,29,05,30,00,87.24033
2011,04,29,06,00,00,146.92233
2011,04,29,06,30,00,209.37067
2011,04,29,07,00,00,273.44467
2011,04,29,07,30,00,336.971
2011,04,29,08,00,00,396.12167
2011,04,29,08,30,00,455.85067
2011,04,29,09,00,00,510.28667
2011,04,29,09,30,00,559.83
2011,04,29,10,00,00,609.454
2011,04,29,10,30,00,537.17333
2011,04,29,11,00,00,557.83533
2011,04,29,11,30,00,336.61867
2011,04,29,12,00,00,516.57767
2011,04,29,12,30,00,247.68267
2011,04,29,13,00,00,505.50733
2011,04,29,13,30,00,417.281
2011,04,29,14,00,00,444.16933
2011,04,29,14,30,00,548.11567
2011,04,29,15,00,00,250.51433
2011,04,29,15,30,00,194.245
2011,04,29,16,00,00,148.43333
2011,04,29,16,30,00,139.76167
2011,04,29,17,00,00,208.807
2011,04,29,17,30,00,201.357
2011,04,29,18,00,00,62.815
2011,04,29,18,30,00,118.183
2011,04,29,19,00,00,67.256
2011,04,29,19,30,00,27.52733
2011,04,29,20,00,00,6.077
2011,04,29,20,30,00,0.189
2011,04,29,21,00,00,-0.74267
2011,04,29,21,30,00,-0.742
2011,04,29,22,00,00,-0.743
2011,04,29,22,30,00,-0.42233
2011,04,29,23,00,00,-0.438
2011,04,29,23,30,00,-0.67833
2011,04,30,00,00,00,0.67867
2011,04,30,00,30,00,0.35733
2011,04,30,01,00,00,0.646
2011,04,30,01,30,00,0.663
2011,04,30,02,00,00,0.51767
2011,04,30,02,30,00,0.69467
2011,04,30,03,00,00,0.56533
2011,04,30,03,30,00,0.72667
2011,04,30,04,00,00,4.13867
2011,04,30,04,30,00,15.67667
2011,04,30,05,00,00,37.06067
2011,04,30,05,30,00,89.67867
2011,04,30,06,00,00,110.90233
2011,04,30,06,30,00,133.39733
2011,04,30,07,00,00,170.47033
2011,04,30,07,30,00,415.35967
2011,04,30,08,00,00,475.92633
2011,04,30,08,30,00,463.858
2011,04,30,09,00,00,407.394
2011,04,30,09,30,00,602.15967
2011,04,30,10,00,00,539.26
2011,04,30,10,30,00,541.898
2011,04,30,11,00,00,481.94367
2011,04,30,11,30,00,390.91733
2011,04,30,12,00,00,622.51533
2011,04,30,12,30,00,458.04867
2011,04,30,13,00,00,386.28267
2011,04,30,13,30,00,332.95767
2011,04,30,14,00,00,471.952
2011,04,30,14,30,00,458.95033
2011,04,30,15,00,00,472.17733
2011,04,30,15,30,00,464.40567
2011,04,30,16,00,00,406.944
2011,04,30,16,30,00,369.613
2011,04,30,17,00,00,277.606
2011,04,30,17,30,00,265.568
2011,04,30,18,00,00,173.93067
2011,04,30,18,30,00,148.44233
2011,04,30,19,00,00,57.89967
2011,04,30,19,30,00,27.471
2011,04,30,20,00,00,9.25533
2011,04,30,20,30,00,1.27433
2011,04,30,21,00,00,-0.657
2011,04,30,21,30,00,-0.867
2011,04,30,22,00,00,-0.85033
2011,04,30,22,30,00,-0.786
2011,04,30,23,00,00,-0.57633
2011,04,30,23,30,00,-0.544
2011,05,01,00,00,00,-0.332
2011,05,01,00,30,00,-0.172
