Year,Month,Day,Hour,Minute,Second,HYY_META.O3336
2018,11,22,03,00,00,31.298
2018,11,22,03,30,00,31.088
2018,11,22,04,00,00,31.218
2018,11,22,04,30,00,31.49
2018,11,22,05,00,00,30.966
2018,11,22,05,30,00,30.854
2018,11,22,06,00,00,31.062
2018,11,22,06,30,00,31.26
2018,11,22,07,00,00,31.408
2018,11,22,07,30,00,30.696
2018,11,22,08,00,00,30.796
2018,11,22,08,30,00,30.616
2018,11,22,09,00,00,30.04
2018,11,22,09,30,00,29.738
2018,11,22,10,00,00,30.078
2018,11,22,10,30,00,29.664
2018,11,22,11,00,00,29.942
2018,11,22,11,30,00,29.734
2018,11,22,12,00,00,28.462
2018,11,22,12,30,00,28.694
2018,11,22,13,00,00,29.022
2018,11,22,13,30,00,28.24
2018,11,22,14,00,00,28.15
2018,11,22,14,30,00,27.778
2018,11,22,15,00,00,27.348
2018,11,22,15,30,00,27.454
2018,11,22,16,00,00,27.234
2018,11,22,16,30,00,27.402
2018,11,22,17,00,00,27.282
2018,11,22,17,30,00,26.92
2018,11,22,18,00,00,27.23
2018,11,22,18,30,00,26.656
2018,11,22,19,00,00,27.044
2018,11,22,19,30,00,27.444
2018,11,22,20,00,00,26.84
2018,11,22,20,30,00,26.106
2018,11,22,21,00,00,25.394
2018,11,22,21,30,00,26.006
2018,11,22,22,00,00,26.072
2018,11,22,22,30,00,24.552
2018,11,22,23,00,00,24.308
2018,11,22,23,30,00,23.902
2018,11,23,00,00,00,23.25
2018,11,23,00,30,00,22.224
2018,11,23,01,00,00,22.504
2018,11,23,01,30,00,21.308
2018,11,23,02,00,00,20.45
2018,11,23,02,30,00,20.118
2018,11,23,03,00,00,19.502
2018,11,23,03,30,00,18.438
2018,11,23,04,00,00,18.262
2018,11,23,04,30,00,18.612
2018,11,23,05,00,00,17.994
2018,11,23,05,30,00,17.822
2018,11,23,06,00,00,17.52
2018,11,23,06,30,00,15.924
2018,11,23,07,00,00,14.712
2018,11,23,07,30,00,15.288
2018,11,23,08,00,00,16.672
2018,11,23,08,30,00,18.674
2018,11,23,09,00,00,21.158
2018,11,23,09,30,00,22.29
2018,11,23,10,00,00,22.428
2018,11,23,10,30,00,23.206
2018,11,23,11,00,00,22.42
2018,11,23,11,30,00,22.842
2018,11,23,12,00,00,25.004
2018,11,23,12,30,00,27.892
2018,11,23,13,00,00,28.572
2018,11,23,13,30,00,28.218
2018,11,23,14,00,00,27.276
2018,11,23,14,30,00,26.82
2018,11,23,15,00,00,28.668
2018,11,23,15,30,00,29.67
2018,11,23,16,00,00,30.878
2018,11,23,16,30,00,31.408
2018,11,23,17,00,00,32.492
2018,11,23,17,30,00,32.92
2018,11,23,18,00,00,32.346
2018,11,23,18,30,00,31.842
2018,11,23,19,00,00,31.222
2018,11,23,19,30,00,31.05
2018,11,23,20,00,00,30.418
2018,11,23,20,30,00,29.8
2018,11,23,21,00,00,28.514
2018,11,23,21,30,00,28.61
2018,11,23,22,00,00,28.358
2018,11,23,22,30,00,27.418
2018,11,23,23,00,00,27.372
2018,11,23,23,30,00,28.166
2018,11,24,00,00,00,28.71
2018,11,24,00,30,00,28.904
2018,11,24,01,00,00,29.204
2018,11,24,01,30,00,29.394
2018,11,24,02,00,00,30.048
2018,11,24,02,30,00,30.676
2018,11,24,03,00,00,30.056
2018,11,24,03,30,00,30.578
2018,11,24,04,00,00,31.116
2018,11,24,04,30,00,31.382
2018,11,24,05,00,00,31.518
2018,11,24,05,30,00,32.128
2018,11,24,06,00,00,32.032
2018,11,24,06,30,00,32.388
2018,11,24,07,00,00,32.264
2018,11,24,07,30,00,31.986
2018,11,24,08,00,00,31.42
2018,11,24,08,30,00,31.916
2018,11,24,09,00,00,31.326
2018,11,24,09,30,00,31.898
2018,11,24,10,00,00,31.27
2018,11,24,10,30,00,31.908
2018,11,24,11,00,00,32.542
2018,11,24,11,30,00,32.732
2018,11,24,12,00,00,32.548
2018,11,24,12,30,00,32.648
2018,11,24,13,00,00,32.966
2018,11,24,13,30,00,33.144
2018,11,24,14,00,00,32.9
2018,11,24,14,30,00,32.48
2018,11,24,15,00,00,31.93
2018,11,24,15,30,00,31.532
2018,11,24,16,00,00,31.158
2018,11,24,16,30,00,31.058
2018,11,24,17,00,00,32.752
2018,11,24,17,30,00,32.386
2018,11,24,18,00,00,31.69
2018,11,24,18,30,00,32.422
2018,11,24,19,00,00,32.868
2018,11,24,19,30,00,33.024
2018,11,24,20,00,00,33.828
2018,11,24,20,30,00,32.65
2018,11,24,21,00,00,31.18
2018,11,24,21,30,00,31.118
2018,11,24,22,00,00,31.602
2018,11,24,22,30,00,31.62
2018,11,24,23,00,00,30.25
2018,11,24,23,30,00,30.634
2018,11,25,00,00,00,29.774
2018,11,25,00,30,00,28.864
2018,11,25,01,00,00,27.888
2018,11,25,01,30,00,27.5
2018,11,25,02,00,00,26.536
2018,11,25,02,30,00,27.02
2018,11,25,03,00,00,27.44
2018,11,25,03,30,00,26.976
2018,11,25,04,00,00,27.056
2018,11,25,04,30,00,27.652
2018,11,25,05,00,00,27.188
2018,11,25,05,30,00,27.104
2018,11,25,06,00,00,26.832
2018,11,25,06,30,00,27.152
2018,11,25,07,00,00,28.668
2018,11,25,07,30,00,28.328
2018,11,25,08,00,00,28.834
2018,11,25,08,30,00,28.046
2018,11,25,09,00,00,27.92
2018,11,25,09,30,00,28.058
2018,11,25,10,00,00,27.592
2018,11,25,10,30,00,28.166
2018,11,25,11,00,00,28.588
2018,11,25,11,30,00,29.15
2018,11,25,12,00,00,28.544
2018,11,25,12,30,00,28.828
2018,11,25,13,00,00,27.868
2018,11,25,13,30,00,28.424
2018,11,25,14,00,00,29.01
2018,11,25,14,30,00,29.412
2018,11,25,15,00,00,29.002
2018,11,25,15,30,00,28.388
2018,11,25,16,00,00,28.282
2018,11,25,16,30,00,27.412
2018,11,25,17,00,00,25.992
2018,11,25,17,30,00,26.748
2018,11,25,18,00,00,26.92
2018,11,25,18,30,00,27.964
2018,11,25,19,00,00,27.592
2018,11,25,19,30,00,26.794
2018,11,25,20,00,00,26.272
2018,11,25,20,30,00,26.34
2018,11,25,21,00,00,29.252
2018,11,25,21,30,00,29.386
2018,11,25,22,00,00,27.844
2018,11,25,22,30,00,28.002
2018,11,25,23,00,00,28.994
2018,11,25,23,30,00,29.254
2018,11,26,00,00,00,29.5
2018,11,26,00,30,00,29.758
2018,11,26,01,00,00,28.002
2018,11,26,01,30,00,26.092
2018,11,26,02,00,00,26.316
2018,11,26,02,30,00,27.94
2018,11,26,03,00,00,27.59
2018,11,26,03,30,00,29.28
2018,11,26,04,00,00,27.676
2018,11,26,04,30,00,27.082
2018,11,26,05,00,00,28.05
2018,11,26,05,30,00,28.372
2018,11,26,06,00,00,27.786
2018,11,26,06,30,00,27.848
2018,11,26,07,00,00,28.028
2018,11,26,07,30,00,27.796
2018,11,26,08,00,00,27.258
2018,11,26,08,30,00,27.696
2018,11,26,09,00,00,27.354
2018,11,26,09,30,00,26.922
2018,11,26,10,00,00,26.726
2018,11,26,10,30,00,27.254
2018,11,26,11,00,00,27.18
2018,11,26,11,30,00,26.962
2018,11,26,12,00,00,28.124
2018,11,26,12,30,00,30.014
2018,11,26,13,00,00,29.586
2018,11,26,13,30,00,29.584
2018,11,26,14,00,00,31.02
2018,11,26,14,30,00,30.374
2018,11,26,15,00,00,30.192
2018,11,26,15,30,00,30.094
2018,11,26,16,00,00,29.426
2018,11,26,16,30,00,29.718
2018,11,26,17,00,00,29.862
2018,11,26,17,30,00,30.362
2018,11,26,18,00,00,31.976
2018,11,26,18,30,00,31.318
2018,11,26,19,00,00,30.278
2018,11,26,19,30,00,28.456
2018,11,26,20,00,00,28.42
2018,11,26,20,30,00,28.766
2018,11,26,21,00,00,29.362
2018,11,26,21,30,00,28.852
2018,11,26,22,00,00,28.738
2018,11,26,22,30,00,29.348
2018,11,26,23,00,00,28.328
2018,11,26,23,30,00,28.842
2018,11,27,00,00,00,28.226
2018,11,27,00,30,00,27.736
2018,11,27,01,00,00,27.892
2018,11,27,01,30,00,27.41
2018,11,27,02,00,00,27.182
2018,11,27,02,30,00,27.226
2018,11,27,03,00,00,26.552
2018,11,27,03,30,00,26.462
2018,11,27,04,00,00,25.932
2018,11,27,04,30,00,26.218
2018,11,27,05,00,00,26.182
2018,11,27,05,30,00,26.374
2018,11,27,06,00,00,26.706
2018,11,27,06,30,00,26.92
2018,11,27,07,00,00,26.936
2018,11,27,07,30,00,27.83
2018,11,27,08,00,00,27.498
2018,11,27,08,30,00,27.472
2018,11,27,09,00,00,27.782
2018,11,27,09,30,00,28.282
2018,11,27,10,00,00,28.366
2018,11,27,10,30,00,28.538
2018,11,27,11,00,00,28.284
2018,11,27,11,30,00,28.298
2018,11,27,12,00,00,29.01
2018,11,27,12,30,00,28.71
2018,11,27,13,00,00,28.436
2018,11,27,13,30,00,28.608
2018,11,27,14,00,00,28.214
2018,11,27,14,30,00,28.614
2018,11,27,15,00,00,28.028
2018,11,27,15,30,00,28.204
2018,11,27,16,00,00,28.056
2018,11,27,16,30,00,28.562
2018,11,27,17,00,00,28.56
2018,11,27,17,30,00,27.93
2018,11,27,18,00,00,28.046
2018,11,27,18,30,00,28.434
2018,11,27,19,00,00,28.346
2018,11,27,19,30,00,28.172
2018,11,27,20,00,00,27.896
2018,11,27,20,30,00,27.782
2018,11,27,21,00,00,28.532
2018,11,27,21,30,00,28.336
2018,11,27,22,00,00,27.664
2018,11,27,22,30,00,26.788
2018,11,27,23,00,00,27.454
2018,11,27,23,30,00,26.906
2018,11,28,00,00,00,26.994
2018,11,28,00,30,00,27.192
2018,11,28,01,00,00,26.58
2018,11,28,01,30,00,26.95
2018,11,28,02,00,00,27.414
2018,11,28,02,30,00,27.558
2018,11,28,03,00,00,28.066
2018,11,28,03,30,00,27.402
2018,11,28,04,00,00,26.914
2018,11,28,04,30,00,27.26
2018,11,28,05,00,00,27.488
2018,11,28,05,30,00,27.474
2018,11,28,06,00,00,27.234
2018,11,28,06,30,00,27.186
2018,11,28,07,00,00,27.272
2018,11,28,07,30,00,27.388
2018,11,28,08,00,00,26.9
2018,11,28,08,30,00,26.732
2018,11,28,09,00,00,27.054
2018,11,28,09,30,00,26.144
2018,11,28,10,00,00,25.212
2018,11,28,10,30,00,25.384
2018,11,28,11,00,00,23.488
2018,11,28,11,30,00,22.43
2018,11,28,12,00,00,23.016
2018,11,28,12,30,00,21.904
2018,11,28,13,00,00,21.222
2018,11,28,13,30,00,21.92
2018,11,28,14,00,00,22.728
2018,11,28,14,30,00,23.712
2018,11,28,15,00,00,24.95
2018,11,28,15,30,00,24.606
2018,11,28,16,00,00,23.868
2018,11,28,16,30,00,22.52
2018,11,28,17,00,00,22.33
2018,11,28,17,30,00,22.456
2018,11,28,18,00,00,21.66
2018,11,28,18,30,00,21.53
2018,11,28,19,00,00,21.26
2018,11,28,19,30,00,21.608
2018,11,28,20,00,00,21.638
2018,11,28,20,30,00,24.77
2018,11,28,21,00,00,24.744
2018,11,28,21,30,00,26.202
2018,11,28,22,00,00,27.208
2018,11,28,22,30,00,27.946
2018,11,28,23,00,00,27.992
2018,11,28,23,30,00,27.972
2018,11,29,00,00,00,28.102
2018,11,29,00,30,00,28.464
2018,11,29,01,00,00,28.504
2018,11,29,01,30,00,28.302
2018,11,29,02,00,00,28.214
2018,11,29,02,30,00,28.044
2018,11,29,03,00,00,28.316
2018,11,29,03,30,00,28.682
2018,11,29,04,00,00,27.394
2018,11,29,04,30,00,26.408
2018,11,29,05,00,00,25.08
2018,11,29,05,30,00,24.45
2018,11,29,06,00,00,24.966
2018,11,29,06,30,00,25.744
2018,11,29,07,00,00,26.18
2018,11,29,07,30,00,26.692
2018,11,29,08,00,00,27.28
2018,11,29,08,30,00,27.728
2018,11,29,09,00,00,27.572
2018,11,29,09,30,00,27.24
2018,11,29,10,00,00,26.95
2018,11,29,10,30,00,26.748
2018,11,29,11,00,00,26.664
2018,11,29,11,30,00,26.728
2018,11,29,12,00,00,27.082
2018,11,29,12,30,00,27.716
2018,11,29,13,00,00,27.826
2018,11,29,13,30,00,28.198
2018,11,29,14,00,00,28.53
2018,11,29,14,30,00,28.826
2018,11,29,15,00,00,28.958
2018,11,29,15,30,00,28.9
2018,11,29,16,00,00,28.618
2018,11,29,16,30,00,28.52
2018,11,29,17,00,00,28.624
2018,11,29,17,30,00,29.104
2018,11,29,18,00,00,29.552
2018,11,29,18,30,00,29.274
2018,11,29,19,00,00,29.398
2018,11,29,19,30,00,28.91
2018,11,29,20,00,00,28.874
2018,11,29,20,30,00,29.13
2018,11,29,21,00,00,28.532
2018,11,29,21,30,00,27.83
2018,11,29,22,00,00,26.69
2018,11,29,22,30,00,26.052
2018,11,29,23,00,00,25.566
2018,11,29,23,30,00,24.948
2018,11,30,00,00,00,24.666
2018,11,30,00,30,00,23.682
2018,11,30,01,00,00,23.39
2018,11,30,01,30,00,23.372
2018,11,30,02,00,00,23.016
2018,11,30,02,30,00,22.488
2018,11,30,03,00,00,22.326
2018,11,30,03,30,00,21.864
2018,11,30,04,00,00,21.882
2018,11,30,04,30,00,21.758
2018,11,30,05,00,00,21.816
2018,11,30,05,30,00,21.934
2018,11,30,06,00,00,22.04
2018,11,30,06,30,00,22.542
2018,11,30,07,00,00,22.54
2018,11,30,07,30,00,22.524
2018,11,30,08,00,00,22.774
2018,11,30,08,30,00,22.566
2018,11,30,09,00,00,22.8
2018,11,30,09,30,00,22.818
2018,11,30,10,00,00,23.23
2018,11,30,10,30,00,23.51
2018,11,30,11,00,00,23.028
2018,11,30,11,30,00,23.484
2018,11,30,12,00,00,23.326
2018,11,30,12,30,00,23.804
2018,11,30,13,00,00,23.538
2018,11,30,13,30,00,23.76
2018,11,30,14,00,00,24.196
2018,11,30,14,30,00,23.804
2018,11,30,15,00,00,23.842
2018,11,30,15,30,00,24.112
2018,11,30,16,00,00,24.698
2018,11,30,16,30,00,25
2018,11,30,17,00,00,25.136
2018,11,30,17,30,00,25.686
2018,11,30,18,00,00,25.66
2018,11,30,18,30,00,26.65
2018,11,30,19,00,00,26.942
2018,11,30,19,30,00,27.116
2018,11,30,20,00,00,27.366
2018,11,30,20,30,00,28.056
2018,11,30,21,00,00,28.392
2018,11,30,21,30,00,28.594
2018,11,30,22,00,00,29.564
2018,11,30,22,30,00,29.988
2018,11,30,23,00,00,30.786
2018,11,30,23,30,00,30.78
2018,12,01,00,00,00,31.62
2018,12,01,00,30,00,31.686
2018,12,01,01,00,00,31.364
2018,12,01,01,30,00,31.096
2018,12,01,02,00,00,30.768
2018,12,01,02,30,00,30.528
2018,12,01,03,00,00,30.454
2018,12,01,03,30,00,30.342
2018,12,01,04,00,00,30.2
2018,12,01,04,30,00,29.786
2018,12,01,05,00,00,29.552
2018,12,01,05,30,00,29.368
2018,12,01,06,00,00,29.39
2018,12,01,06,30,00,29.67
2018,12,01,07,00,00,29.832
2018,12,01,07,30,00,30.152
2018,12,01,08,00,00,29.642
2018,12,01,08,30,00,29.972
2018,12,01,09,00,00,30.044
2018,12,01,09,30,00,28.498
2018,12,01,10,00,00,27.282
2018,12,01,10,30,00,27.762
2018,12,01,11,00,00,28.14
2018,12,01,11,30,00,28.108
2018,12,01,12,00,00,28.23
2018,12,01,12,30,00,28.026
2018,12,01,13,00,00,27.368
2018,12,01,13,30,00,27.51
2018,12,01,14,00,00,27.648
2018,12,01,14,30,00,27.46
2018,12,01,15,00,00,27.774
2018,12,01,15,30,00,28.396
2018,12,01,16,00,00,28.75
2018,12,01,16,30,00,28.268
2018,12,01,17,00,00,27.868
2018,12,01,17,30,00,27.692
2018,12,01,18,00,00,27.626
2018,12,01,18,30,00,27.512
2018,12,01,19,00,00,27.456
2018,12,01,19,30,00,28.02
2018,12,01,20,00,00,28.244
2018,12,01,20,30,00,27.918
2018,12,01,21,00,00,27.942
2018,12,01,21,30,00,27.122
2018,12,01,22,00,00,26.504
2018,12,01,22,30,00,27.182
2018,12,01,23,00,00,26.97
2018,12,01,23,30,00,26.652
2018,12,02,00,00,00,27.508
2018,12,02,00,30,00,27.606
2018,12,02,01,00,00,28.318
2018,12,02,01,30,00,29.78
2018,12,02,02,00,00,30.566
2018,12,02,02,30,00,31.4
2018,12,02,03,00,00,33.198
2018,12,02,03,30,00,35.28
2018,12,02,04,00,00,36.938
2018,12,02,04,30,00,36.624
2018,12,02,05,00,00,35.5
2018,12,02,05,30,00,34.138
2018,12,02,06,00,00,33.324
2018,12,02,06,30,00,33.018
2018,12,02,07,00,00,33.312
2018,12,02,07,30,00,33.958
2018,12,02,08,00,00,33.34
2018,12,02,08,30,00,32.232
2018,12,02,09,00,00,31.944
2018,12,02,09,30,00,31.524
2018,12,02,10,00,00,31.448
2018,12,02,10,30,00,31.408
2018,12,02,11,00,00,31.446
2018,12,02,11,30,00,30.936
2018,12,02,12,00,00,30.884
2018,12,02,12,30,00,31.714
2018,12,02,13,00,00,31.644
2018,12,02,13,30,00,31.48
2018,12,02,14,00,00,30.686
2018,12,02,14,30,00,30.648
2018,12,02,15,00,00,30.538
2018,12,02,15,30,00,30.63
2018,12,02,16,00,00,30.878
2018,12,02,16,30,00,31.058
2018,12,02,17,00,00,30.614
2018,12,02,17,30,00,30.424
2018,12,02,18,00,00,29.978
2018,12,02,18,30,00,30.704
2018,12,02,19,00,00,30.736
2018,12,02,19,30,00,30.254
2018,12,02,20,00,00,29.802
2018,12,02,20,30,00,28.892
2018,12,02,21,00,00,27.952
2018,12,02,21,30,00,27.262
2018,12,02,22,00,00,26.254
2018,12,02,22,30,00,26.196
2018,12,02,23,00,00,26.262
2018,12,02,23,30,00,25.302
2018,12,03,00,00,00,25.112
2018,12,03,00,30,00,24.634
2018,12,03,01,00,00,24.542
2018,12,03,01,30,00,24.1
2018,12,03,02,00,00,23.934
2018,12,03,02,30,00,23.586
2018,12,03,03,00,00,23.81
2018,12,03,03,30,00,24.47
2018,12,03,04,00,00,25.746
2018,12,03,04,30,00,26.938
2018,12,03,05,00,00,27.786
2018,12,03,05,30,00,28.96
2018,12,03,06,00,00,29.348
2018,12,03,06,30,00,29.566
2018,12,03,07,00,00,31.184
2018,12,03,07,30,00,31.538
2018,12,03,08,00,00,32.158
2018,12,03,08,30,00,33.272
2018,12,03,09,00,00,32.192
2018,12,03,09,30,00,31.196
2018,12,03,10,00,00,29.98
2018,12,03,10,30,00,29.806
2018,12,03,11,00,00,28.612
2018,12,03,11,30,00,27.88
2018,12,03,12,00,00,27.894
2018,12,03,12,30,00,27.138
2018,12,03,13,00,00,26.274
2018,12,03,13,30,00,26.864
2018,12,03,14,00,00,27.448
2018,12,03,14,30,00,27.18
2018,12,03,15,00,00,26.778
2018,12,03,15,30,00,26.566
2018,12,03,16,00,00,26.082
2018,12,03,16,30,00,25.274
2018,12,03,17,00,00,24.394
2018,12,03,17,30,00,23.434
2018,12,03,18,00,00,22.844
2018,12,03,18,30,00,23.296
2018,12,03,19,00,00,22.718
2018,12,03,19,30,00,21.994
2018,12,03,20,00,00,20.564
2018,12,03,20,30,00,19.532
2018,12,03,21,00,00,18.756
2018,12,03,21,30,00,17.856
2018,12,03,22,00,00,17.104
2018,12,03,22,30,00,16.956
2018,12,03,23,00,00,16.646
2018,12,03,23,30,00,15.896
2018,12,04,00,00,00,15.578
2018,12,04,00,30,00,15.206
2018,12,04,01,00,00,14.49
2018,12,04,01,30,00,15.188
2018,12,04,02,00,00,14.844
2018,12,04,02,30,00,14.716
2018,12,04,03,00,00,14.45
2018,12,04,03,30,00,13.826
2018,12,04,04,00,00,13.61
2018,12,04,04,30,00,12.568
2018,12,04,05,00,00,12.054
2018,12,04,05,30,00,12.06
2018,12,04,06,00,00,12.208
2018,12,04,06,30,00,13.328
2018,12,04,07,00,00,13.022
2018,12,04,07,30,00,13.18
2018,12,04,08,00,00,12.84
2018,12,04,08,30,00,13.13
2018,12,04,09,00,00,13.094
2018,12,04,09,30,00,12.896
2018,12,04,10,00,00,13.094
2018,12,04,10,30,00,12.726
2018,12,04,11,00,00,12.468
2018,12,04,11,30,00,11.964
2018,12,04,12,00,00,11.774
2018,12,04,12,30,00,11.03
2018,12,04,13,00,00,10.066
2018,12,04,13,30,00,9.402
2018,12,04,14,00,00,8.89
2018,12,04,14,30,00,8.148
2018,12,04,15,00,00,7.416
2018,12,04,15,30,00,6.866
2018,12,04,16,00,00,6.324
2018,12,04,16,30,00,5.908
2018,12,04,17,00,00,6.38
2018,12,04,17,30,00,7.368
2018,12,04,18,00,00,9.1
2018,12,04,18,30,00,11.062
2018,12,04,19,00,00,12.55
2018,12,04,19,30,00,13.892
2018,12,04,20,00,00,15.53
2018,12,04,20,30,00,16.362
2018,12,04,21,00,00,17.038
2018,12,04,21,30,00,19.15
2018,12,04,22,00,00,20.022
2018,12,04,22,30,00,21
2018,12,04,23,00,00,21.712
2018,12,04,23,30,00,22.068
2018,12,05,00,00,00,22.48
2018,12,05,00,30,00,22.406
2018,12,05,01,00,00,23.152
2018,12,05,01,30,00,23.294
2018,12,05,02,00,00,23.34
2018,12,05,02,30,00,23.384
2018,12,05,03,00,00,23.674
2018,12,05,03,30,00,24.008
2018,12,05,04,00,00,24.406
2018,12,05,04,30,00,24.616
2018,12,05,05,00,00,24.384
2018,12,05,05,30,00,24.392
2018,12,05,06,00,00,24.064
2018,12,05,06,30,00,23.564
2018,12,05,07,00,00,22.786
2018,12,05,07,30,00,20.796
2018,12,05,08,00,00,17.674
2018,12,05,08,30,00,15.132
2018,12,05,09,00,00,11.864
2018,12,05,09,30,00,9.972
2018,12,05,10,00,00,9.008
2018,12,05,10,30,00,8.222
2018,12,05,11,00,00,8.142
2018,12,05,11,30,00,8.438
2018,12,05,12,00,00,8.086
2018,12,05,12,30,00,8.652
2018,12,05,13,00,00,14.39
2018,12,05,13,30,00,14.142
2018,12,05,14,00,00,12.442
2018,12,05,14,30,00,12.902
2018,12,05,15,00,00,13.308
2018,12,05,15,30,00,13.004
2018,12,05,16,00,00,13.496
2018,12,05,16,30,00,15.914
2018,12,05,17,00,00,19.532
2018,12,05,17,30,00,23.888
2018,12,05,18,00,00,29.338
2018,12,05,18,30,00,32.264
2018,12,05,19,00,00,32.634
2018,12,05,19,30,00,32.056
2018,12,05,20,00,00,32.682
2018,12,05,20,30,00,32.952
2018,12,05,21,00,00,33.052
2018,12,05,21,30,00,33.524
2018,12,05,22,00,00,33.788
2018,12,05,22,30,00,33.048
2018,12,05,23,00,00,32.226
2018,12,05,23,30,00,31.63
2018,12,06,00,00,00,31.908
2018,12,06,00,30,00,31.744
2018,12,06,01,00,00,31.218
2018,12,06,01,30,00,30.336
2018,12,06,02,00,00,30.288
2018,12,06,02,30,00,30.51
2018,12,06,03,00,00,30.686
2018,12,06,03,30,00,30.738
2018,12,06,04,00,00,30.126
2018,12,06,04,30,00,30.506
2018,12,06,05,00,00,30.382
2018,12,06,05,30,00,30.646
2018,12,06,06,00,00,30.846
2018,12,06,06,30,00,29.984
2018,12,06,07,00,00,29.78
2018,12,06,07,30,00,30.458
2018,12,06,08,00,00,30.352
2018,12,06,08,30,00,31.168
2018,12,06,09,00,00,31.582
2018,12,06,09,30,00,31.306
2018,12,06,10,00,00,31.144
2018,12,06,10,30,00,31.51
2018,12,06,11,00,00,32.14
2018,12,06,11,30,00,32.552
2018,12,06,12,00,00,33.038
2018,12,06,12,30,00,33.232
2018,12,06,13,00,00,32.81
2018,12,06,13,30,00,32.428
2018,12,06,14,00,00,32.98
2018,12,06,14,30,00,32.95
2018,12,06,15,00,00,32.822
2018,12,06,15,30,00,33.324
2018,12,06,16,00,00,33.032
2018,12,06,16,30,00,32.4
2018,12,06,17,00,00,32.022
2018,12,06,17,30,00,30.464
2018,12,06,18,00,00,28.728
2018,12,06,18,30,00,27.796
2018,12,06,19,00,00,27.128
2018,12,06,19,30,00,26.88
2018,12,06,20,00,00,27.482
2018,12,06,20,30,00,25.14
2018,12,06,21,00,00,22.378
2018,12,06,21,30,00,22.418
2018,12,06,22,00,00,21.808
2018,12,06,22,30,00,21.168
2018,12,06,23,00,00,21.074
2018,12,06,23,30,00,22.138
2018,12,07,00,00,00,22.812
2018,12,07,00,30,00,23.296
2018,12,07,01,00,00,23.828
2018,12,07,01,30,00,24.774
2018,12,07,02,00,00,24.188
2018,12,07,02,30,00,24.402
2018,12,07,03,00,00,24.458
2018,12,07,03,30,00,25.074
2018,12,07,04,00,00,24.096
2018,12,07,04,30,00,23.846
2018,12,07,05,00,00,23.398
2018,12,07,05,30,00,22.592
2018,12,07,06,00,00,22.416
2018,12,07,06,30,00,22.046
2018,12,07,07,00,00,21.82
2018,12,07,07,30,00,21.582
2018,12,07,08,00,00,22.108
2018,12,07,08,30,00,21.702
2018,12,07,09,00,00,21.104
2018,12,07,09,30,00,20.662
2018,12,07,10,00,00,20.652
2018,12,07,10,30,00,19.816
2018,12,07,11,00,00,19.492
2018,12,07,11,30,00,20.066
2018,12,07,12,00,00,19.85
2018,12,07,12,30,00,19.686
2018,12,07,13,00,00,21.182
2018,12,07,13,30,00,22.196
2018,12,07,14,00,00,23.024
2018,12,07,14,30,00,23.368
2018,12,07,15,00,00,23.886
2018,12,07,15,30,00,24.054
2018,12,07,16,00,00,24.762
2018,12,07,16,30,00,24.722
2018,12,07,17,00,00,24.154
2018,12,07,17,30,00,24.656
2018,12,07,18,00,00,24.99
2018,12,07,18,30,00,25.328
2018,12,07,19,00,00,25.11
2018,12,07,19,30,00,24.56
2018,12,07,20,00,00,24.164
2018,12,07,20,30,00,24.14
2018,12,07,21,00,00,23.592
2018,12,07,21,30,00,23.806
2018,12,07,22,00,00,23.778
2018,12,07,22,30,00,23.882
2018,12,07,23,00,00,23.43
2018,12,07,23,30,00,22.582
2018,12,08,00,00,00,22.406
2018,12,08,00,30,00,22.244
2018,12,08,01,00,00,21.61
2018,12,08,01,30,00,21.228
2018,12,08,02,00,00,20.664
2018,12,08,02,30,00,20.74
2018,12,08,03,00,00,20.534
2018,12,08,03,30,00,20.038
2018,12,08,04,00,00,19.93
2018,12,08,04,30,00,19.576
2018,12,08,05,00,00,18.354
2018,12,08,05,30,00,18.072
2018,12,08,06,00,00,17.222
2018,12,08,06,30,00,16.994
2018,12,08,07,00,00,16.944
2018,12,08,07,30,00,16.928
2018,12,08,08,00,00,16.502
2018,12,08,08,30,00,16.104
2018,12,08,09,00,00,16.608
2018,12,08,09,30,00,15.752
2018,12,08,10,00,00,15.828
2018,12,08,10,30,00,15.27
2018,12,08,11,00,00,14.514
2018,12,08,11,30,00,14.408
2018,12,08,12,00,00,14.166
2018,12,08,12,30,00,13.636
2018,12,08,13,00,00,13.904
2018,12,08,13,30,00,14.17
2018,12,08,14,00,00,14.426
2018,12,08,14,30,00,15.204
2018,12,08,15,00,00,15.488
2018,12,08,15,30,00,16.166
2018,12,08,16,00,00,17.066
2018,12,08,16,30,00,17.102
2018,12,08,17,00,00,16.834
2018,12,08,17,30,00,17.26
2018,12,08,18,00,00,17.678
2018,12,08,18,30,00,17.132
2018,12,08,19,00,00,17.014
2018,12,08,19,30,00,16.012
2018,12,08,20,00,00,15.602
2018,12,08,20,30,00,15.284
2018,12,08,21,00,00,14.926
2018,12,08,21,30,00,14.498
2018,12,08,22,00,00,14.108
2018,12,08,22,30,00,13.512
2018,12,08,23,00,00,12.984
2018,12,08,23,30,00,12.922
2018,12,09,00,00,00,13.092
2018,12,09,00,30,00,13.212
2018,12,09,01,00,00,14.57
2018,12,09,01,30,00,16.286
2018,12,09,02,00,00,18.522
2018,12,09,02,30,00,20.54
2018,12,09,03,00,00,22.762
2018,12,09,03,30,00,25.404
2018,12,09,04,00,00,27.322
2018,12,09,04,30,00,27.782
2018,12,09,05,00,00,28.162
2018,12,09,05,30,00,27.856
