Year,Month,Day,Hour,Minute,Second,HYY_META.Pamb0
2022,06,10,10,30,00,997.43833
2022,06,10,11,00,00,997.50067
2022,06,10,11,30,00,997.47633
2022,06,10,12,00,00,997.537
2022,06,10,12,30,00,997.49467
2022,06,10,13,00,00,997.53167
2022,06,10,13,30,00,997.48633
2022,06,10,14,00,00,997.511
2022,06,10,14,30,00,997.416
2022,06,10,15,00,00,997.29933
2022,06,10,15,30,00,997.206
2022,06,10,16,00,00,997.063
2022,06,10,16,30,00,996.96633
2022,06,10,17,00,00,996.96267
2022,06,10,17,30,00,996.89167
2022,06,10,18,00,00,996.80767
2022,06,10,18,30,00,996.80867
2022,06,10,19,00,00,996.84333
2022,06,10,19,30,00,996.78633
2022,06,10,20,00,00,996.72767
2022,06,10,20,30,00,996.78633
2022,06,10,21,00,00,996.91733
2022,06,10,21,30,00,996.90767
2022,06,10,22,00,00,996.90733
2022,06,10,22,30,00,996.92967
2022,06,10,23,00,00,997.03
2022,06,10,23,30,00,997.113
2022,06,11,00,00,00,997.14833
2022,06,11,00,30,00,997.07967
2022,06,11,01,00,00,997.02867
2022,06,11,01,30,00,997.06767
2022,06,11,02,00,00,997.05633
2022,06,11,02,30,00,996.958
2022,06,11,03,00,00,996.98133
2022,06,11,03,30,00,996.99267
2022,06,11,04,00,00,996.984
2022,06,11,04,30,00,996.91833
2022,06,11,05,00,00,997.016
2022,06,11,05,30,00,997.033
2022,06,11,06,00,00,996.98967
2022,06,11,06,30,00,996.94033
2022,06,11,07,00,00,996.929
2022,06,11,07,30,00,997.00867
2022,06,11,08,00,00,996.90333
2022,06,11,08,30,00,996.79767
2022,06,11,09,00,00,996.722
2022,06,11,09,30,00,996.57633
2022,06,11,10,00,00,996.546
2022,06,11,10,30,00,996.56367
2022,06,11,11,00,00,996.44633
2022,06,11,11,30,00,996.21767
2022,06,11,12,00,00,995.99967
2022,06,11,12,30,00,995.64433
2022,06,11,13,00,00,995.50933
2022,06,11,13,30,00,995.40067
2022,06,11,14,00,00,995.25867
2022,06,11,14,30,00,995.108
2022,06,11,15,00,00,994.83167
2022,06,11,15,30,00,994.56033
2022,06,11,16,00,00,994.268
2022,06,11,16,30,00,994.06067
2022,06,11,17,00,00,993.88267
2022,06,11,17,30,00,993.81333
2022,06,11,18,00,00,993.72633
2022,06,11,18,30,00,993.65133
2022,06,11,19,00,00,993.654
2022,06,11,19,30,00,993.592
2022,06,11,20,00,00,993.471
2022,06,11,20,30,00,993.43167
2022,06,11,21,00,00,993.46933
2022,06,11,21,30,00,993.559
2022,06,11,22,00,00,993.59867
2022,06,11,22,30,00,993.63733
2022,06,11,23,00,00,993.666
2022,06,11,23,30,00,993.62333
2022,06,12,00,00,00,993.49867
2022,06,12,00,30,00,993.29567
2022,06,12,01,00,00,993.321
2022,06,12,01,30,00,993.17667
2022,06,12,02,00,00,993.03167
2022,06,12,02,30,00,992.951
2022,06,12,03,00,00,992.77867
2022,06,12,03,30,00,992.544
2022,06,12,04,00,00,992.51033
2022,06,12,04,30,00,992.47533
2022,06,12,05,00,00,992.37
2022,06,12,05,30,00,992.19667
2022,06,12,06,00,00,992.10233
2022,06,12,06,30,00,992.06767
2022,06,12,07,00,00,991.99433
2022,06,12,07,30,00,991.94433
2022,06,12,08,00,00,991.776
2022,06,12,08,30,00,991.52433
2022,06,12,09,00,00,991.629
2022,06,12,09,30,00,991.454
2022,06,12,10,00,00,991.323
2022,06,12,10,30,00,991.30467
2022,06,12,11,00,00,991.13167
2022,06,12,11,30,00,991.02033
2022,06,12,12,00,00,990.81333
2022,06,12,12,30,00,990.59233
2022,06,12,13,00,00,990.34069
2022,06,12,13,30,00,990.08833
2022,06,12,14,00,00,989.85733
2022,06,12,14,30,00,989.594
2022,06,12,15,00,00,989.23
2022,06,12,15,30,00,988.88333
2022,06,12,16,00,00,988.657
2022,06,12,16,30,00,988.46933
2022,06,12,17,00,00,988.344
2022,06,12,17,30,00,988.32333
2022,06,12,18,00,00,988.38567
2022,06,12,18,30,00,988.33467
2022,06,12,19,00,00,988.31033
2022,06,12,19,30,00,988.32567
2022,06,12,20,00,00,988.231
2022,06,12,20,30,00,988.289
2022,06,12,21,00,00,988.293
2022,06,12,21,30,00,988.22833
2022,06,12,22,00,00,988.152
2022,06,12,22,30,00,988.01167
2022,06,12,23,00,00,987.829
2022,06,12,23,30,00,987.661
2022,06,13,00,00,00,987.57
2022,06,13,00,30,00,987.44133
2022,06,13,01,00,00,987.301
2022,06,13,01,30,00,987.21133
2022,06,13,02,00,00,987.085
2022,06,13,02,30,00,987.02933
2022,06,13,03,00,00,986.928
2022,06,13,03,30,00,986.73233
2022,06,13,04,00,00,986.59367
2022,06,13,04,30,00,986.521
2022,06,13,05,00,00,986.453
2022,06,13,05,30,00,986.389
2022,06,13,06,00,00,986.27167
2022,06,13,06,30,00,986.29133
2022,06,13,07,00,00,986.26533
2022,06,13,07,30,00,986.194
2022,06,13,08,00,00,986.16033
2022,06,13,08,30,00,986.03967
2022,06,13,09,00,00,986.025
2022,06,13,09,30,00,986.00733
2022,06,13,10,00,00,985.99167
2022,06,13,10,30,00,986.073
2022,06,13,11,00,00,986.09933
2022,06,13,11,30,00,986.293
2022,06,13,12,00,00,986.322
2022,06,13,12,30,00,986.018
2022,06,13,13,00,00,985.97167
2022,06,13,13,30,00,986.044
2022,06,13,14,00,00,986.08767
2022,06,13,14,30,00,985.936
2022,06,13,15,00,00,985.81067
2022,06,13,15,30,00,985.956
2022,06,13,16,00,00,985.987
2022,06,13,16,30,00,986.02467
2022,06,13,17,00,00,986.208
2022,06,13,17,30,00,986.15267
2022,06,13,18,00,00,986.17433
2022,06,13,18,30,00,986.336
2022,06,13,19,00,00,986.4
2022,06,13,19,30,00,986.45267
2022,06,13,20,00,00,986.56633
2022,06,13,20,30,00,986.69933
2022,06,13,21,00,00,986.91767
2022,06,13,21,30,00,987.19967
2022,06,13,22,00,00,987.36433
2022,06,13,22,30,00,987.60667
2022,06,13,23,00,00,987.67967
2022,06,13,23,30,00,987.48533
2022,06,14,00,00,00,987.46667
