Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2018,01,07,13,30,00,47.61592
2018,01,07,14,00,00,23.50865
2018,01,07,14,30,00,11.43091
2018,01,07,15,00,00,2.49216
2018,01,07,15,30,00,0.53372
2018,01,07,16,00,00,0.53995
2018,01,07,16,30,00,4.17825
2018,01,07,17,00,00,1.83023
2018,01,07,17,30,00,2.7755
2018,01,07,18,00,00,1.7238
2018,01,07,18,30,00,0.56214
2018,01,07,19,00,00,1.05166
2018,01,07,19,30,00,-1.65238
2018,01,07,20,00,00,1.7506
2018,01,07,20,30,00,0.58811
2018,01,07,21,00,00,1.02948
2018,01,07,21,30,00,0.22042
2018,01,07,22,00,00,1.40534
2018,01,07,22,30,00,2.26975
2018,01,07,23,00,00,2.70836
2018,01,07,23,30,00,2.10247
2018,01,08,00,00,00,2.66714
2018,01,08,00,30,00,4.00393
2018,01,08,01,00,00,3.9556
2018,01,08,01,30,00,3.43333
2018,01,08,02,00,00,5.4048
2018,01,08,02,30,00,5.42548
2018,01,08,03,00,00,5.49951
2018,01,08,03,30,00,5.06878
2018,01,08,04,00,00,4.77104
2018,01,08,04,30,00,4.67757
2018,01,08,05,00,00,4.99704
2018,01,08,05,30,00,4.05076
2018,01,08,06,00,00,5.45563
2018,01,08,06,30,00,4.41119
2018,01,08,07,00,00,4.27277
2018,01,08,07,30,00,2.86169
2018,01,08,08,00,00,5.37505
2018,01,08,08,30,00,3.41668
2018,01,08,09,00,00,4.79298
2018,01,08,09,30,00,9.87823
2018,01,08,10,00,00,30.12043
2018,01,08,10,30,00,57.22643
2018,01,08,11,00,00,80.20423
2018,01,08,11,30,00,93.99401
2018,01,08,12,00,00,103.6892
2018,01,08,12,30,00,100.77151
2018,01,08,13,00,00,94.12944
2018,01,08,13,30,00,79.45158
2018,01,08,14,00,00,56.80282
2018,01,08,14,30,00,26.60514
2018,01,08,15,00,00,7.044
2018,01,08,15,30,00,0.00593
2018,01,08,16,00,00,-2.23812
2018,01,08,16,30,00,-1.58091
2018,01,08,17,00,00,-1.84407
2018,01,08,17,30,00,-0.29321
