year,month,date,hour,minute,second,"Sulfuric acid concentrartion [molec cm-3], cf= 5e9",Air temperature [deg C] at 10m,Relative humidity [%] at 10m,SO2 corrected for instrumental drift [ppb] at 10m,Global radiation [W m-2],"CS [s-1] from DPS and OPC corrected for RH,T and factor of 1.5",Wind direction [deg] at 10m,Wind speed [m s-1] at 10m
2021,2,19,18,18,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,2,19,19,0,0,288477.440335555,-16.47,75.09,1.49156488549618,5.36,0.00543753813177836,300.58,3.17
2021,2,19,20,0,0,65967.0422464842,-16.98,79.16,1.26286259541985,5.36,0.00514985689860237,293.68,2.51
2021,2,19,21,0,0,52630.6030224077,-17.61,76.55,1.11931297709924,5.06,0.00432154585793515,283.05,3
2021,2,19,22,0,0,43244.8541687336,-18.68,73.64,1.12408396946565,0,0.00426971604412208,286.84,3.68
2021,2,19,23,0,0,53806.9707545219,-19.81,74.63,1.12095419847328,0,0.0036540943380999,285.12,2.68
2021,2,20,0,0,0,62008.5484115407,-20.44,73.81,1.13496183206107,0,0.00383090810372152,275.47,2.19
2021,2,20,1,0,0,73144.0104573267,-21.22,75.43,1.17221374045801,0,0.00366822299296544,266.04,3.15
2021,2,20,2,0,0,68247.9276292725,-21.86,70.92,1.22896946564886,0,0.00270596545229191,288.6,3.38
2021,2,20,3,0,0,75239.8864278803,-22.64,73.26,1.20706106870229,0,0.00299476908563027,288.51,2.45
2021,2,20,4,0,0,66111.8065181654,-23.34,74.18,1.17496183206107,0,0.00297387401917192,262.02,1.59
2021,2,20,5,0,0,83693.1212688796,-24.18,76.64,1.2136641221374,0,0.00305719520615974,245.01,1.83
2021,2,20,6,0,0,80809.9866844714,-25,77.29,1.2169465648855,0,0.00290601875625147,232.3,1.17
2021,2,20,7,0,0,98732.8166957013,-25.67,78.99,1.20912213740458,0,0.00312967162974361,226.76,1.33
2021,2,20,8,0,0,93509.2157305917,-26.13,79.22,1.18679389312977,0,0.00327459591325694,217.7,1.75
2021,2,20,9,0,0,383611.441066023,-26.29,78.06,1.32290076335878,31.81,0.00328747569715265,218.4,1.74
2021,2,20,10,0,0,1108805.29973656,-26.03,74,1.59522900763359,133.47,0.00323408493060936,205.63,2.3
2021,2,20,11,0,0,2134256.93800673,-24.65,70.67,2.07950381679389,247.28,0.00317934934952984,213.38,1.63
2021,2,20,12,0,0,3475620.76058239,-23.83,65.58,2.66385496183206,371.52,0.0026746392189582,242.44,2.85
2021,2,20,13,0,0,4702195.29233873,-22.92,60.86,2.87080152671756,405.82,0.00289618831684347,223.15,2.42
2021,2,20,14,0,0,5038056.98826909,-21.67,58.63,2.8837786259542,397.68,0.00262948524029021,238.96,2.25
2021,2,20,15,0,0,4687283.07168931,-20.69,57,2.87797709923664,382.23,0.0024101096585024,224.17,2.3
2021,2,20,16,0,0,3341182.01863021,-20.2,56.59,2.7969465648855,261.41,0.00275687936532303,218.74,2.09
2021,2,20,17,0,0,1669073.97215255,-20.07,55.23,2.6243893129771,152.29,0.00241794465601159,203.61,2.28
2021,2,20,18,0,0,602724.758209661,-20.35,56.06,2.34835877862595,25.81,0.00381075039980994,183.27,1.53
2021,2,20,19,0,0,238088.832702488,-21.47,61.89,1.99156488549618,0,0.00672376937675057,168.27,1.25
2021,2,20,20,0,0,187666.464626091,-24.06,71.05,1.68931297709924,0,0.00361782380181642,132.22,0.4
2021,2,20,21,0,0,138953.637360828,-24.17,72.3,1.5981679389313,0,0.00615886013487574,179.1,1.16
2021,2,20,22,0,0,103409.40207243,-25.07,73.53,0.699809160305344,0,0.0524750750244367,99.91,0.44
2021,2,20,23,0,0,108742.224256275,-26.56,82.15,1.09286259541985,0,0.00413193817353735,109.93,0.69
2021,2,21,0,0,0,60311.4267505589,-26.59,79.6,1.14946564885496,5.06,0.00584497880455331,156.06,0.83
2021,2,21,1,0,0,87233.2930157427,-25.84,80.9,1.2031679389313,0,0.00536786174709058,166.16,1.72
2021,2,21,2,0,0,62133.0491412664,-25.68,82.74,1.22278625954198,5.31,0.00607319194705685,172.36,1.75
2021,2,21,3,0,0,91856.1636353843,-25.75,82.78,1.33648854961832,0,0.00536401070126434,170.18,1.73
2021,2,21,4,0,0,61526.9345871639,-26.81,80.31,1.21076335877863,0,0.00459854426373903,157.31,1.13
2021,2,21,5,0,0,55714.2857360304,-28.99,77.35,1.13358778625954,0,0.00378490578756798,89.06,0.87
2021,2,21,6,0,0,48159.8635815317,-28.96,77.17,1.24904580152672,0,0.00381536024522915,97.02,0.8
2021,2,21,7,0,0,60977.0177106839,-29.93,75.46,1.05427480916031,8.51,0.0047589966047156,121.83,0.3
2021,2,21,8,0,0,74461.2862035865,-31.01,74.27,1.06568702290076,0,0.00395857042491521,12.94,0.35
2021,2,21,9,0,0,391306.966776028,-31.55,73.62,1.30412213740458,25.94,0.00431865328413428,11.83,0.17
2021,2,21,10,0,0,1424354.55927625,-26.98,80.77,3.42614503816794,107.16,0.00528479921283128,187.74,1.3
2021,2,21,11,0,0,4748067.00367481,-20.49,75.53,7.18496183206107,206.06,0.0125413631271045,180.13,2.96
2021,2,21,12,0,0,5937765.81808925,-18.77,73.75,5.76328244274809,332.1,0.0109055667092192,179.28,2.34
2021,2,21,13,0,0,7060717.32565761,-16.17,65.72,4.2286641221374,372.83,0.00982059694859652,179.37,2.3
2021,2,21,14,0,0,7480416.67975485,-14.11,61.88,3.94580152671756,368.39,0.00792767749492578,165.31,3.59
2021,2,21,15,0,0,5651467.9454267,-13.47,58.6,4.23530534351145,260.23,0.00915918819804741,175.55,2.95
2021,2,21,16,0,0,2876783.83756429,-13.01,57.42,3.85145038167939,154.87,0.00819606091262759,167.95,3.4
2021,2,21,17,0,0,1080991.20552652,-12.93,57.35,4.49225190839695,113.89,0.00702055907212335,158.09,3.55
2021,2,21,18,0,0,671035.30454915,-13.02,59.71,3.56072519083969,21.48,0.00840703903437329,159.83,3.13
2021,2,21,19,0,0,653157.694614492,-13.6,71.88,3.15854961832061,0,0.00924221931535002,167.28,3.72
2021,2,21,20,0,0,360661.761078518,-14.18,77.53,3.22583969465649,0,0.0101698425337092,160.53,2.84
2021,2,21,21,0,0,418013.805756345,-14.52,81.38,3.2274427480916,0,0.0106209356782541,168.25,2.97
2021,2,21,22,0,0,183149.75022804,-15.37,86.74,3.97114503816794,0,0.00996442150577291,186,3.06
2021,2,21,23,0,0,141964.828799246,-16.1,84.54,5.99156488549618,0,0.0114015703765648,203.73,3.76
2021,2,22,0,0,0,129411.30080435,-16.65,82.62,5.40583969465649,0,0.0103245797503644,204.4,3.09
2021,2,22,1,0,0,226220.363401808,-17.06,85.56,5.04935114503817,0,0.0109883939252851,187.87,2.82
2021,2,22,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,2,22,3,0,0,256703.679042403,-18.52,82.05,4.65076335877863,0,0.00979137152504165,188.81,2.96
2021,2,22,4,0,0,136456.073960289,-19.01,81.02,4.56293893129771,0,0.0108121073790499,187.76,3.01
2021,2,22,5,0,0,124988.919196767,-19.72,81.31,4.48606870229008,0,0.0111199926079546,181.57,2.7
2021,2,22,6,0,0,113129.690362257,-20.47,81.63,4.19900763358779,0,0.0101872560727825,181.39,2.9
2021,2,22,7,0,0,110574.219434056,-21.03,82.74,4.15645038167939,0,0.0107824701010342,186.63,2.83
2021,2,22,8,0,0,156462.410814129,-21.76,84.02,4.07557251908397,0,0.0110709541972705,185.16,2.6
2021,2,22,9,0,0,547274.830751121,-22.37,82.79,4.01671755725191,32.7,0.0114787611324659,191.56,2.53
2021,2,22,10,0,0,1222535.79320386,-22.2,82.51,3.95656488549618,127.64,0.0115813346806873,196.79,2.53
2021,2,22,11,0,0,2367022.09804207,-21.28,76.9,4.49152671755725,264.83,0.0107571125339986,224.78,2.51
2021,2,22,12,0,0,3596543.97470877,-20.9,72.18,4.49603053435114,324.4,0.0104765096912334,239.09,2.55
2021,2,22,13,0,0,4849524.1208002,-19.59,67.32,4.45641221374046,468.86,0.00946489128501986,200.77,2.29
2021,2,22,14,0,0,5517965.76473862,-18.68,62.57,4.34824427480916,303.55,0.00888649395078764,233.9,1.67
2021,2,22,15,0,0,4601501.27764791,-18.48,60.78,4.27393129770992,331.01,0.00927353468614038,264.92,2.04
2021,2,22,16,0,0,2737329.6325095,-18.16,59.7,4.74519083969466,274.26,0.0102977760255398,188.07,2.03
2021,2,22,17,0,0,1279999.85124916,-18.4,60.56,4.91942748091603,156.79,0.0104381121270809,177.33,2.39
2021,2,22,18,0,0,384374.470741022,-19,62.45,4.74217557251908,24.12,0.0107450886639422,173.31,2.11
2021,2,22,19,0,0,195028.333109803,-20.08,67.35,4.62465648854962,0,0.0102641490590481,142.77,0.88
2021,2,22,20,0,0,202707.396965707,-21.08,71.95,4.78652671755725,0,0.0111259672817515,163.35,1.22
2021,2,22,21,0,0,233170.267165406,-21.18,72.16,4.56110687022901,0,0.0142172326394973,193.6,1.86
2021,2,22,22,0,0,201119.291887153,-21.99,75.19,4.12454198473282,0,0.0119869501839483,188.38,1.35
2021,2,22,23,0,0,133824.414660921,-22.94,78.11,3.85461832061069,0,0.0115805845617468,184.91,1.09
2021,2,23,0,0,0,128917.718029697,-23.64,80.29,3.49801526717557,0,0.0126570107455963,179.82,1.36
2021,2,23,1,0,0,129061.827465193,-24.24,80.25,3.35893129770992,0,0.0147241085218609,168.99,1.2
2021,2,23,2,0,0,128642.404888524,-24.14,82.09,3.29484732824427,0,0.0131456127549349,177.1,1.26
2021,2,23,3,0,0,127427.18354275,-24.98,83.81,3.85549618320611,5.13,0.0128105786185234,174.71,1.76
2021,2,23,4,0,0,121787.406897056,-25.23,83.39,3.75309160305343,5.52,0.0117913926732546,185.52,1.77
2021,2,23,5,0,0,172023.992490722,-26.07,82.67,3.76614503816794,0,0.0107657932612438,176.94,1.59
2021,2,23,6,0,0,127044.386317721,-26.69,82.07,3.75961832061069,0,0.0113238823125979,182.06,1.33
2021,2,23,7,0,0,77086.9610278169,-27.1,81.81,3.78103053435114,0,0.0115405807278264,177.72,1.49
2021,2,23,8,0,0,147213.977470528,-27.57,80.84,4.10545801526718,0,0.012542924536823,170.67,2.05
2021,2,23,9,0,0,725594.145478681,-27.7,79.47,4.06171755725191,32.87,0.0125615458075515,163.95,1.83
2021,2,23,10,0,0,1387407.24651143,-26.72,77.96,4.41637404580153,130.22,0.0139369881499639,170.52,2.18
2021,2,23,11,0,0,2154913.96375,-25.51,75.13,4.25034351145038,285.61,0.0141943099896029,178.9,1.76
2021,2,23,12,0,0,2520328.56224105,-24.31,71.68,4.11992366412214,352.26,0.0143644681269471,188.2,1.39
2021,2,23,13,0,0,3388616.3146235,-22.57,67.3,4.06282442748092,407.89,0.0137330763531983,200.68,1.45
2021,2,23,14,0,0,4289922.36265913,-20.4,60.54,4.01248091603053,461.04,0.0133876262528078,190.2,1.11
2021,2,23,15,0,0,3960190.22446126,-19.5,56.68,3.93923664122137,383.71,0.0124892319717239,228.09,1.45
2021,2,23,16,0,0,2722556.52816966,-18.36,53.66,3.66851145038168,282.94,0.0119956160520622,262.25,0.69
2021,2,23,17,0,0,1285359.46714692,-17.96,53.64,3.47912213740458,164.53,0.0083245675727415,252.36,0.66
2021,2,23,18,0,0,297432.45249847,-18.13,53.22,3.4142748091603,15.67,0.00927411129212725,277.44,0.21
2021,2,23,19,0,0,149903.289639042,-21.37,66.82,3.00870229007634,0,0.0110987308969871,106.64,0.19
2021,2,23,20,0,0,106614.279502537,-24.05,75.22,2.45354961832061,0,0.00961338474966112,77.36,0.75
2021,2,23,21,0,0,64854.8211756861,-26.28,80.08,1.97519083969466,0,0.0100208276416414,78.73,0.82
2021,2,23,22,0,0,82928.8546810858,-27.9,80.84,1.74595419847328,0,0.00922603687801373,67.81,0.5
2021,2,23,23,0,0,83078.8030725671,-29.31,79.45,1.41675572519084,0,0.00959190781874076,352.31,0.17
2021,2,24,0,0,0,59587.9555476131,-30.55,75.71,1.40286259541985,0,0.00883325252403561,81.38,0.4
2021,2,24,1,0,0,31449.010293727,-31.56,76.52,1.23770992366412,0,0.00793251978402526,180.73,0.03
2021,2,24,2,0,0,38894.154386071,-32.4,73.72,1.13274809160305,0,0.00812655186158316,18.09,0.41
2021,2,24,3,0,0,21050.1229958027,-32.63,73.53,1.19427480916031,0,0.00812809349037464,32.46,0.54
2021,2,24,4,0,0,74977.0924812765,-31.67,74.34,1.34610687022901,0,0.00790231088745229,35.93,0.64
2021,2,24,5,0,0,107837.522591581,-30.01,77.22,1.42541984732824,5.51,0.0137115368638032,351.27,1.27
2021,2,24,6,0,0,99456.2833511736,-30.07,76.29,1.43217557251908,5.42,0.0117253807370174,3.99,1.22
2021,2,24,7,0,0,117798.408609815,-30.72,74.97,1.25946564885496,5.47,0.010717915232376,359.11,1.13
2021,2,24,8,0,0,168258.702615276,-30.93,74.73,1.31583969465649,8.76,0.0105804915822767,6.41,0.59
2021,2,24,9,0,0,203025.447262917,-30.31,75.04,1.49156488549618,53,0.0088746955455245,355.83,0.48
2021,2,24,10,0,0,774605.650804006,-26.53,76.18,2.16026717557252,122.03,0.00942807676591041,354.4,0.65
2021,2,24,11,0,0,1124618.42945777,-21.14,71.1,3.86778625954198,176.44,0.0152323441815566,63.43,1.8
2021,2,24,12,0,0,1567800.79123564,-19.89,66.06,5.01389312977099,272.51,0.0180032156559195,61.29,3.17
2021,2,24,13,0,0,1614895.59104666,-17.7,62.78,5.75389312977099,233.64,0.0158318907760084,77.13,2.87
2021,2,24,14,0,0,1519410.28889269,-16.32,59.47,5.60148854961832,235.39,0.0156022383919121,48.77,3.12
2021,2,24,15,0,0,1350971.28804773,-15.3,56.44,5.21858778625954,150,0.0136241816070085,60,3.19
2021,2,24,16,0,0,1167399.16848019,-14.89,55.48,5.11274809160305,135.25,0.011685261996773,51.75,3.07
2021,2,24,17,0,0,666748.237563297,-14.88,54.95,4.39446564885496,103,0.0103782792374852,68.22,3.48
2021,2,24,18,0,0,355826.705344953,-15.81,58.71,3.87767175572519,27.8,0.0115745461547282,65.74,3.27
2021,2,24,19,0,0,292273.634840967,-16.21,61.36,3.70301526717557,5.34,0.0118062055906896,54.68,3.98
2021,2,24,20,0,0,322142.186632846,-16.25,61.61,3.60129770992366,5.83,0.0111174679021854,65.73,3.32
2021,2,24,21,0,0,299004.714179318,-16.09,62.06,3.87625954198473,6.37,0.0111975466494622,63.18,2.95
2021,2,24,22,0,0,154417.939484119,-15.93,72.54,4.18351145038168,6.05,0.0100468880140972,70.05,3.2
2021,2,24,23,0,0,124576.372400043,-15.85,83.56,3.76904580152672,6.08,0.00970293082045408,66.32,2.85
2021,2,25,0,0,0,133781.686599832,-15.43,77.75,3.59064885496183,6.13,0.00871999656983572,62.87,2.45
2021,2,25,1,0,0,130360.567709431,-15.11,79.72,3.84412213740458,6.17,0.00837853110944846,78.07,1.12
2021,2,25,2,0,0,116185.565275373,-15.07,87.57,3.61610687022901,5.77,0.00959480376158784,222.18,0.4
2021,2,25,3,0,0,91352.1398615558,-14.87,91.66,3.86687022900763,5.3,0.01153722730652,197.16,1.09
2021,2,25,4,0,0,52916.0979567678,-14.47,91.47,3.73469465648855,0,0.0122914357342535,181.7,3.29
2021,2,25,5,0,0,42562.0783062186,-14.56,83.38,2.04251908396947,0,0.00841428195525425,221.36,3.23
2021,2,25,6,0,0,84502.280515153,-17.63,57.88,3.38977099236641,0,0.00686822943928291,210.34,6.82
2021,2,25,7,0,0,84296.4982439298,-19.28,58.44,4.01354961832061,0,0.00854497678753986,218.85,3.35
2021,2,25,8,0,0,153329.674503766,-20.29,60.3,4.14881679389313,0,0.00891167355595402,208.28,4.37
2021,2,25,9,0,0,708063.162164763,-21.29,65.7,4.20038167938931,42.14,0.00998187340047831,193.42,3.02
2021,2,25,10,0,0,1507757.26069696,-20.61,64.18,4.04354961832061,127.86,0.00918127050459113,205.76,4.15
2021,2,25,11,0,0,2419028.89683843,-19.98,58.26,3.83187022900763,308.11,0.0077615257080329,215.93,3.75
2021,2,25,12,0,0,3543065.68624452,-19.82,56.65,3.7175572519084,311.86,0.00818722280290101,197.79,3.26
2021,2,25,13,0,0,3710080.05458862,-18.81,54.62,4.20870229007634,403.88,0.008018441244754,205.9,3.76
2021,2,25,14,0,0,3900195.58835775,-18.75,59.73,4.78309160305343,317.69,0.00889763081927318,182.09,4.71
2021,2,25,15,0,0,4276124.52767789,-18.46,56.49,5.33568702290076,305.07,0.00884696098323346,183.5,5.18
2021,2,25,16,0,0,2681986.95266619,-18.46,51.69,5.00839694656488,198.47,0.00841922793445734,201.18,4.75
2021,2,25,17,0,0,1562558.60929377,-18.75,58.13,6.38374045801527,136.59,0.00749649837646411,199.79,3.9
2021,2,25,18,0,0,397241.747123189,-19.5,64.51,7.14568702290076,31.51,0.00874113509180465,197.92,4.82
2021,2,25,19,0,0,124508.751468966,-20.1,60.93,6.88328244274809,5.6,0.00830814571575513,206.02,4.51
2021,2,25,20,0,0,115658.513095696,-20.5,57.31,6.76820610687023,0,0.00802418970019466,197.52,3.69
2021,2,25,21,0,0,112610.014184611,-21.06,65.78,6.62469465648855,0,0.00804678730133723,202.35,4.42
2021,2,25,22,0,0,228525.550483027,-21.67,68.56,9.28751908396947,0,0.00862055654365488,198.46,3.5
2021,2,25,23,0,0,213027.196878102,-21.93,73.31,8.12664122137405,0,0.0105585659370738,187.09,3.08
2021,2,26,0,0,0,172803.629538976,-22.32,69.57,6.21583969465649,0,0.008626213227413,186.86,2.82
2021,2,26,1,0,0,166826.648637652,-22.86,70.8,5.28984732824427,0,0.00902711671992746,183.82,2.56
2021,2,26,2,0,0,90997.0185603015,-23.18,72.99,4.79793893129771,5.17,0.00838469699281397,176.49,2.47
2021,2,26,3,0,0,65430.5449643289,-23.23,72,4.52503816793893,0,0.00789255098771518,180.75,2.69
2021,2,26,4,0,0,126645.281852689,-23.35,72.84,4.39137404580153,0,0.00795238443833487,183.97,2.55
2021,2,26,5,0,0,160117.633640766,-23.65,72.73,4.42083969465649,0,0.00697551176552559,186.75,2.35
2021,2,26,6,0,0,134928.61398845,-24.4,75.25,4.29293893129771,0,0.0075639482179441,183.31,2.41
2021,2,26,7,0,0,194568.619917845,-24.57,73.65,4.3537786259542,0,0.00655948254970571,189.5,2.62
2021,2,26,8,0,0,358474.935637787,-24.89,73.71,4.05603053435114,6.01,0.00721770353793298,187.22,2.71
2021,2,26,9,0,0,1075096.51570581,-25.32,75.37,3.74343511450382,50.38,0.0070500139804458,183.9,3.1
2021,2,26,10,0,0,1821911.42812371,-24.88,68.17,3.90137404580153,123.24,0.00731736616716647,185.28,3.09
2021,2,26,11,0,0,3012759.26176459,-24.55,62.65,3.97759541984733,314.84,0.0061732193726005,199.99,3.8
2021,2,26,12,0,0,3810775.23343265,-23.93,59.55,3.8774427480916,398.35,0.00612223181995559,203.41,3.34
2021,2,26,13,0,0,4092334.12938192,-23.64,57.01,4.35736641221374,445.39,0.0064075480572075,201.66,4
2021,2,26,14,0,0,3507522.05122262,-23.35,55.13,4.17458015267175,309.82,0.00812361952583566,206.6,3.94
2021,2,26,15,0,0,3054305.27077988,-23.03,50.61,3.525,388.67,0.0067115067543883,204.97,4.16
2021,2,26,16,0,0,1785663.18936646,-23.37,53.69,3.46206106870229,189.94,0.00670267781099009,200.19,4.06
2021,2,26,17,0,0,942364.858929068,-23.27,59.89,3.38167938931298,143.1,0.00672317977984323,192.77,3.31
2021,2,26,18,0,0,494399.027957115,-23.37,57.77,3.80179389312977,40.38,0.00489187699215036,213.9,3.31
2021,2,26,19,0,0,454050.750704482,-24.24,61.07,3.9475572519084,0,0.00643872766722249,182.61,2.74
2021,2,26,20,0,0,369441.33171346,-24.49,71.96,3.66099236641221,0,0.00837390713653236,185.45,2.89
2021,2,26,21,0,0,225663.643504959,-24.49,66.13,3.29019083969466,0,0.00918968184326616,188.22,2.9
2021,2,26,22,0,0,117835.061246296,-24.45,68.95,3.10519083969466,0,0.00720291566638214,192.31,2.52
2021,2,26,23,0,0,85842.8393257782,-24.61,70.41,2.91843511450382,0,0.00609450850706367,202.95,2.91
2021,2,27,0,0,0,80104.0368969552,-24.6,68.72,2.67923664122137,0,0.00554124700192418,199.72,2.46
2021,2,27,1,0,0,67771.4069752255,-24.81,69.42,3.03732824427481,5.41,0.00549997672269151,205.69,2.53
2021,2,27,2,0,0,77356.326073641,-24.98,72.44,3.25736641221374,0,0.00515443068271592,207.19,2.86
2021,2,27,3,0,0,111589.87035742,-25.29,72.5,3.14820610687023,0,0.00499155299624047,201.69,2.8
2021,2,27,4,0,0,150647.983900853,-26.07,74.03,3.39786259541985,0,0.00773105916812784,183.66,2.41
2021,2,27,5,0,0,83823.4518596437,-26.26,72.49,2.68458015267175,0,0.00720141978507415,192.11,2.48
2021,2,27,6,0,0,29880.3661280544,-26.53,71.14,2.24534351145038,5.27,0.00640375991301234,198.63,2.38
2021,2,27,7,0,0,76176.2021284085,-26.86,71.86,2.13603053435114,0,0.00599701481096258,191.36,2.38
2021,2,27,8,0,0,183545.744221192,-27.1,72.23,1.98251908396947,7.39,0.00676201889254975,198.88,2.46
2021,2,27,9,0,0,533999.555045739,-27.22,72.32,1.97725190839695,49.89,0.00708149279502874,189.54,2.31
2021,2,27,10,0,0,1099974.46998022,-26.8,69.76,2.07786259541985,119.96,0.00751236872869837,196.35,2.43
2021,2,27,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,2,27,12,0,0,2442767.43615046,-25.06,60.33,2.31515267175572,434.13,0.00634283292533311,202.4,3.04
2021,2,27,13,0,0,2921496.34333327,-24.28,57.49,2.32679389312977,476.12,0.00743928302970239,184.13,3.06
2021,2,27,14,0,0,3173268.05088669,-23.28,55.19,2.25969465648855,462.79,0.00723078670075738,193.89,3.29
2021,2,27,15,0,0,2925891.31277055,-22.64,53.8,2.18480916030534,350.3,0.0055768595557337,201.65,3.23
2021,2,27,16,0,0,2256092.55721793,-22.12,52.43,2.27225190839695,297.81,0.00584803378380161,200.29,2.63
2021,2,27,17,0,0,1138888.03753071,-22.1,52.81,2.61480916030534,198.84,0.00710169870088171,183.81,2.94
2021,2,27,18,0,0,430965.446867049,-22.22,54.24,2.59015267175572,51.92,0.00698994126192095,179.76,2.46
2021,2,27,19,0,0,356525.561073795,-22.77,56.52,2.73549618320611,0,0.00966005914397416,184.17,2.25
2021,2,27,20,0,0,233584.742090898,-23.34,58.69,2.88145038167939,0,0.011120304569313,196.18,2.14
2021,2,27,21,0,0,174754.932231735,-24.06,61.16,3.00729007633588,0,0.0080060654733449,190.53,2.23
2021,2,27,22,0,0,175630.702869967,-24.75,64.9,2.85274809160305,0,0.00741830681097034,194.31,1.71
2021,2,27,23,0,0,238257.543969667,-25.24,68.95,2.82293893129771,0,0.00923325886505735,174.49,1.72
2021,2,28,0,0,0,215994.368772954,-25.68,72.59,2.59114503816794,0,0.00850104045116111,166.86,1.81
2021,2,28,1,0,0,157819.26776981,-25.72,73.94,2.60862595419847,0,0.00826989244057574,174.26,1.92
2021,2,28,2,0,0,137897.059175884,-26.22,76.79,2.66732824427481,0,0.00880684653228121,166.45,1.78
2021,2,28,3,0,0,99160.1427813293,-26.55,78.57,2.64358778625954,0,0.00871665054225884,173.85,2.2
2021,2,28,4,0,0,132670.30226416,-27.17,80.84,2.68393129770992,0,0.00996520324099368,168.08,2.34
2021,2,28,5,0,0,131522.810988827,-27.47,79.92,3.30175572519084,0,0.0109011064279236,172.32,2.52
2021,2,28,6,0,0,192081.115528708,-27.67,79.23,3.68858778625954,0,0.0115856364826209,169.94,2.05
2021,2,28,7,0,0,128718.775158632,-27.38,78.62,3.85087786259542,0,0.0137575877700455,177.95,2.56
2021,2,28,8,0,0,322960.222547408,-27.33,77.11,4.27511450381679,8.29,0.0135825786322183,175.24,2.55
2021,2,28,9,0,0,1240268.611582,-27.35,76.15,6.36702290076336,58.76,0.0156753992168516,175.57,2.57
2021,2,28,10,0,0,2657022.26897702,-26.45,75.78,9.12595419847328,121.66,0.0178530116896012,178.51,2.67
2021,2,28,11,0,0,4418891.62175357,-25.25,72.55,10.2361832061069,344.46,0.0167413964931656,178.55,2.23
2021,2,28,12,0,0,5825152.03859657,-24.13,69.13,10.6602671755725,384.52,0.0151341580942549,184.54,2.4
2021,2,28,13,0,0,7323201.28008723,-22.33,65.49,10.5990839694656,483.46,0.0145794939027884,180.24,1.97
2021,2,28,14,0,0,9192470.46113014,-20.42,62.18,10.648893129771,468.61,0.0123355152398511,169.45,2.51
2021,2,28,15,0,0,8191909.29178149,-19.01,58.38,8.92935114503817,420.29,0.00968487030790115,206.21,2.32
2021,2,28,16,0,0,6513994.30353194,-16.75,50.63,7.42328244274809,318.97,0.00898096962861488,266.73,0.77
2021,2,28,17,0,0,2777724.29399192,-16.43,49.48,7.1087786259542,184.09,0.00812247708692869,307.34,1.08
2021,2,28,18,0,0,756368.608563207,-16.9,51.24,6.7762213740458,34.53,0.00790078691360476,340.33,0.91
2021,2,28,19,0,0,251101.664616726,-17.72,53.41,7.14423664122137,0,0.00848160706283052,136.31,1.62
2021,2,28,20,0,0,226963.657041779,-19.04,57.77,7.84954198473282,0,0.0123426131214789,111.57,0.96
2021,2,28,21,0,0,236073.428823147,-19.81,60.78,7.03843511450382,0,0.0108931212952245,96.35,0.76
2021,2,28,22,0,0,194398.52621872,-19.71,61.02,6.4843893129771,0,0.0139146091456705,107.11,0.86
2021,2,28,23,0,0,193840.787687805,-20.41,65,9.72690839694656,5.14,0.0212241740443838,90.11,0.56
2021,3,1,0,26,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021,3,1,1,0,0,323518.470395356,-20.58,70.84,10.2625572519084,5.47,0.0264492710258285,81.28,0.74
2021,3,1,2,0,0,221473.528654315,-20.41,74.74,9.01954198473282,7.19,0.024952451820106,77.73,1.01
2021,3,1,3,0,0,195933.080249233,-19.93,77.85,7.405,5.77,0.0236110951750264,73.69,1.44
2021,3,1,4,0,0,207077.9009955,-20.15,80.19,6.85473282442748,6.36,0.0219490885060423,64.35,0.9
2021,3,1,5,0,0,249018.121394329,-19.75,80.9,6.67248091603053,6.58,0.021411394993619,46.29,1.29
2021,3,1,6,0,0,182350.70456285,-19.34,80.18,6.28164122137405,6.9,0.0178319633602571,53.7,1.61
2021,3,1,7,0,0,253611.924563302,-18.65,81.79,5.81767175572519,6.31,0.0154360000001272,44.26,2.02
2021,3,1,8,0,0,325667.388096917,-17.87,80.86,5.18954198473282,8.53,0.0136643332549082,45.05,1.63
2021,3,1,9,0,0,1088072.8950724,-16.82,82.9,4.34179389312977,43.96,0.0114039230847563,43.91,1.76
2021,3,1,10,0,0,1758407.74318203,-15.03,79.14,3.45442748091603,155.36,0.0102370842250403,66.95,2.43
2021,3,1,11,0,0,2273876.16178021,-13.39,73.84,3.03656488549618,230.76,0.00926753962103351,82.34,1.49
2021,3,1,12,0,0,2787054.39995974,-11.94,70.13,3.04309160305344,431.04,0.00809215585782063,53.4,2.81
2021,3,1,13,0,0,2692316.4841719,-10.81,68.98,3.00416030534351,396.43,0.00744997179133007,79.79,3.22
2021,3,1,14,0,0,2101193.53141636,-10.26,64.29,2.47332061068702,335.02,0.0098527120706292,55.59,3.33
2021,3,1,15,0,0,1681194.98994201,-9.8,63.05,2.08591603053435,331.38,0.00918215520145067,54.92,2.18
2021,3,1,16,0,0,1186907.53879491,-10,66.82,2.1124427480916,202.24,0.0075355269862742,62.31,3.46
2021,3,1,17,0,0,961340.556386858,-10.23,66.1,2.17,149.04,0.00792616656338312,68.8,4.05
2021,3,1,18,0,0,782595.307100564,-11.07,67.77,4.05900763358779,42.52,0.0066450203143816,68.23,2.85
