Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2022,04,17,14,30,00,239.84722
2022,04,17,15,00,00,246.66238
2022,04,17,15,30,00,246.09391
2022,04,17,16,00,00,250.47058
2022,04,17,16,30,00,261.66944
2022,04,17,17,00,00,260.93573
2022,04,17,17,30,00,254.23133
2022,04,17,18,00,00,254.95206
2022,04,17,18,30,00,255.22296
2022,04,17,19,00,00,254.69965
2022,04,17,19,30,00,258.93546
2022,04,17,20,00,00,260.86674
2022,04,17,20,30,00,260.06026
2022,04,17,21,00,00,279.15776
2022,04,17,21,30,00,285.08983
2022,04,17,22,00,00,291.59208
2022,04,17,22,30,00,291.04007
2022,04,17,23,00,00,296.65002
2022,04,17,23,30,00,289.92194
2022,04,18,00,00,00,297.49265
2022,04,18,00,30,00,296.26596
2022,04,18,01,00,00,306.68707
2022,04,18,01,30,00,302.15451
2022,04,18,02,00,00,307.02682
2022,04,18,02,30,00,304.96628
2022,04,18,03,00,00,307.57602
2022,04,18,03,30,00,320.04276
2022,04,18,04,00,00,328.88305
2022,04,18,04,30,00,341.1294
2022,04,18,05,00,00,317.7595
2022,04,18,05,30,00,320.73053
2022,04,18,06,00,00,329.47945
2022,04,18,06,30,00,222.52494
2022,04,18,07,00,00,288.32845
2022,04,18,07,30,00,303.96034
2022,04,18,08,00,00,318.47387
2022,04,18,08,30,00,272.72755
2022,04,18,09,00,00,248.3946
2022,04,18,09,30,00,245.3704
2022,04,18,10,00,00,249.18615
2022,04,18,10,30,00,268.20921
2022,04,18,11,00,00,243.64326
2022,04,18,11,30,00,253.76233
2022,04,18,12,00,00,253.0367
2022,04,18,12,30,00,232.23064
2022,04,18,13,00,00,244.17717
2022,04,18,13,30,00,240.7745
2022,04,18,14,00,00,246.22443
2022,04,18,14,30,00,239.30976
2022,04,18,15,00,00,232.06045
2022,04,18,15,30,00,208.88061
2022,04,18,16,00,00,207.77855
2022,04,18,16,30,00,118.16964
2022,04,18,17,00,00,159.40295
2022,04,18,17,30,00,167.06956
2022,04,18,18,00,00,192.5868
2022,04,18,18,30,00,153.37982
2022,04,18,19,00,00,210.35932
2022,04,18,19,30,00,213.33901
2022,04,18,20,00,00,212.47537
2022,04,18,20,30,00,212.3453
2022,04,18,21,00,00,225.90167
2022,04,18,21,30,00,240.7472
2022,04,18,22,00,00,206.73424
2022,04,18,22,30,00,143.52338
2022,04,18,23,00,00,145.48144
2022,04,18,23,30,00,162.62401
2022,04,19,00,00,00,162.42553
2022,04,19,00,30,00,196.94186
2022,04,19,01,00,00,211.15958
2022,04,19,01,30,00,192.80517
2022,04,19,02,00,00,157.81367
2022,04,19,02,30,00,160.6496
2022,04,19,03,00,00,200.36963
2022,04,19,03,30,00,205.46797
2022,04,19,04,00,00,154.23948
2022,04,19,04,30,00,154.09301
2022,04,19,05,00,00,162.87647
2022,04,19,05,30,00,180.98656
2022,04,19,06,00,00,202.00366
2022,04,19,06,30,00,175.94305
2022,04,19,07,00,00,163.74159
2022,04,19,07,30,00,192.18614
2022,04,19,08,00,00,199.74944
2022,04,19,08,30,00,172.43173
2022,04,19,09,00,00,126.646
2022,04,19,09,30,00,121.53437
2022,04,19,10,00,00,115.24224
2022,04,19,10,30,00,143.12352
2022,04,19,11,00,00,177.11472
2022,04,19,11,30,00,233.08222
2022,04,19,12,00,00,215.12012
2022,04,19,12,30,00,185.27413
2022,04,19,13,00,00,229.23332
2022,04,19,13,30,00,190.43286
2022,04,19,14,00,00,166.02939
2022,04,19,14,30,00,213.95831
2022,04,19,15,00,00,159.64612
2022,04,19,15,30,00,194.49393
2022,04,19,16,00,00,53.88922
2022,04,19,16,30,00,127.24709
2022,04,19,17,00,00,91.85179
2022,04,19,17,30,00,102.92252
2022,04,19,18,00,00,32.76716
2022,04,19,18,30,00,53.14314
2022,04,19,19,00,00,50.96046
2022,04,19,19,30,00,50.47191
2022,04,19,20,00,00,52.20119
2022,04,19,20,30,00,75.78192
2022,04,19,21,00,00,130.888
2022,04,19,21,30,00,140.50591
2022,04,19,22,00,00,157.79238
2022,04,19,22,30,00,193.62644
2022,04,19,23,00,00,137.50142
2022,04,19,23,30,00,113.94763
2022,04,20,00,00,00,116.42063
2022,04,20,00,30,00,113.99222
