Year,Month,Day,Hour,Minute,Second,HYY_META.WSU336
2022,06,28,16,30,00,4.32989
2022,06,28,17,00,00,4.751
2022,06,28,17,30,00,4.58472
2022,06,28,18,00,00,5.09678
2022,06,28,18,30,00,5.05706
2022,06,28,19,00,00,4.15278
2022,06,28,19,30,00,3.09728
2022,06,28,20,00,00,3.68378
2022,06,28,20,30,00,4.39256
2022,06,28,21,00,00,4.67083
2022,06,28,21,30,00,4.6145
2022,06,28,22,00,00,4.43717
2022,06,28,22,30,00,4.66756
2022,06,28,23,00,00,4.85239
2022,06,28,23,30,00,5.11783
2022,06,29,00,00,00,5.62894
2022,06,29,00,30,00,6.02589
2022,06,29,01,00,00,5.46126
2022,06,29,01,30,00,4.52339
2022,06,29,02,00,00,4.64189
2022,06,29,02,30,00,4.644
2022,06,29,03,00,00,4.88483
2022,06,29,03,30,00,4.85472
2022,06,29,04,00,00,4.41811
2022,06,29,04,30,00,4.85006
2022,06,29,05,00,00,4.83733
2022,06,29,05,30,00,5.17767
2022,06,29,06,00,00,4.94056
2022,06,29,06,30,00,4.60313
2022,06,29,07,00,00,4.11183
2022,06,29,07,30,00,3.96122
2022,06,29,08,00,00,3.61189
2022,06,29,08,30,00,3.7285
2022,06,29,09,00,00,4.37878
2022,06,29,09,30,00,4.10261
2022,06,29,10,00,00,3.99539
2022,06,29,10,30,00,4.19683
2022,06,29,11,00,00,4.65717
2022,06,29,11,30,00,4.58611
2022,06,29,12,00,00,4.86461
2022,06,29,12,30,00,5.07194
2022,06,29,13,00,00,4.19272
2022,06,29,13,30,00,3.45167
2022,06,29,14,00,00,4.72811
2022,06,29,14,30,00,3.5905
2022,06,29,15,00,00,2.97904
2022,06,29,15,30,00,3.371
2022,06,29,16,00,00,2.97172
2022,06,29,16,30,00,2.69222
2022,06,29,17,00,00,3.05853
2022,06,29,17,30,00,2.204
2022,06,29,18,00,00,3.36478
2022,06,29,18,30,00,2.9945
2022,06,29,19,00,00,2.96378
2022,06,29,19,30,00,2.46483
2022,06,29,20,00,00,2.257
2022,06,29,20,30,00,3.11267
2022,06,29,21,00,00,3.36
2022,06,29,21,30,00,3.63122
2022,06,29,22,00,00,3.60494
2022,06,29,22,30,00,3.63072
2022,06,29,23,00,00,4.11111
2022,06,29,23,30,00,4.27922
2022,06,30,00,00,00,4.40128
2022,06,30,00,30,00,4.26361
2022,06,30,01,00,00,4.32707
2022,06,30,01,30,00,3.56906
2022,06,30,02,00,00,3.42767
2022,06,30,02,30,00,3.23783
2022,06,30,03,00,00,3.27456
2022,06,30,03,30,00,2.74139
2022,06,30,04,00,00,2.55117
2022,06,30,04,30,00,2.40139
2022,06,30,05,00,00,2.14667
2022,06,30,05,30,00,1.85672
2022,06,30,06,00,00,2.01706
2022,06,30,06,30,00,1.81406
2022,06,30,07,00,00,2.30474
2022,06,30,07,30,00,2.66308
2022,06,30,08,00,00,2.62772
2022,06,30,08,30,00,2.3455
2022,06,30,09,00,00,1.96644
2022,06,30,09,30,00,2.12596
2022,06,30,10,00,00,3.06133
2022,06,30,10,30,00,3.42494
2022,06,30,11,00,00,3.44967
2022,06,30,11,30,00,3.09783
2022,06,30,12,00,00,3.10383
2022,06,30,12,30,00,2.36522
2022,06,30,13,00,00,2.57856
2022,06,30,13,30,00,3.01567
2022,06,30,14,00,00,3.29472
2022,06,30,14,30,00,2.79394
2022,06,30,15,00,00,2.60148
2022,06,30,15,30,00,2.16345
2022,06,30,16,00,00,2.43611
2022,06,30,16,30,00,2.33678
2022,06,30,17,00,00,2.78494
2022,06,30,17,30,00,2.5655
2022,06,30,18,00,00,1.99667
2022,06,30,18,30,00,1.53556
2022,06,30,19,00,00,2.25572
2022,06,30,19,30,00,2.25011
2022,06,30,20,00,00,2.19606
2022,06,30,20,30,00,2.57289
2022,06,30,21,00,00,3.35161
2022,06,30,21,30,00,3.51911
2022,06,30,22,00,00,3.56814
2022,06,30,22,30,00,3.72398
2022,06,30,23,00,00,3.45675
2022,06,30,23,30,00,3.15364
2022,07,01,00,00,00,2.06608
2022,07,01,00,30,00,2.12906
2022,07,01,01,00,00,3.13508
2022,07,01,01,30,00,2.12683
2022,07,01,02,00,00,2.05267
2022,07,01,02,30,00,1.33333
2022,07,01,03,00,00,2.08617
2022,07,01,03,30,00,2.48454
2022,07,01,04,00,00,2.68974
2022,07,01,04,30,00,1.93031
2022,07,01,05,00,00,2.49933
2022,07,01,05,30,00,1.76482
2022,07,01,06,00,00,1.7635
2022,07,01,06,30,00,2.42294
2022,07,01,07,00,00,2.74933
2022,07,01,07,30,00,2.23489
2022,07,01,08,00,00,2.59661
2022,07,01,08,30,00,2.3085
2022,07,01,09,00,00,2.22172
2022,07,01,09,30,00,2.9235
2022,07,01,10,00,00,2.65031
2022,07,01,10,30,00,2.2015
2022,07,01,11,00,00,2.42361
2022,07,01,11,30,00,4.27622
2022,07,01,12,00,00,4.29511
2022,07,01,12,30,00,3.18783
2022,07,01,13,00,00,3.67406
2022,07,01,13,30,00,4.88478
2022,07,01,14,00,00,3.48489
2022,07,01,14,30,00,3.30883
2022,07,01,15,00,00,3.64678
2022,07,01,15,30,00,2.36461
2022,07,01,16,00,00,1.81472
2022,07,01,16,30,00,1.68822
2022,07,01,17,00,00,1.49733
2022,07,01,17,30,00,1.59222
2022,07,01,18,00,00,1.989
2022,07,01,18,30,00,2.31917
2022,07,01,19,00,00,1.80428
2022,07,01,19,30,00,1.23128
2022,07,01,20,00,00,1.29961
2022,07,01,20,30,00,1.6445
2022,07,01,21,00,00,2.04089
2022,07,01,21,30,00,2.36472
2022,07,01,22,00,00,1.64922
2022,07,01,22,30,00,2.13961
2022,07,01,23,00,00,2.8775
2022,07,01,23,30,00,2.98606
2022,07,02,00,00,00,3.66383
2022,07,02,00,30,00,3.14894
2022,07,02,01,00,00,2.94616
2022,07,02,01,30,00,3.14317
2022,07,02,02,00,00,3.19333
2022,07,02,02,30,00,3.5445
2022,07,02,03,00,00,3.62333
2022,07,02,03,30,00,3.40594
2022,07,02,04,00,00,3.44111
2022,07,02,04,30,00,2.95589
2022,07,02,05,00,00,3.70661
2022,07,02,05,30,00,4.14828
2022,07,02,06,00,00,3.54239
2022,07,02,06,30,00,2.74989
2022,07,02,07,00,00,2.63339
2022,07,02,07,30,00,2.30292
2022,07,02,08,00,00,1.93311
2022,07,02,08,30,00,2.24267
2022,07,02,09,00,00,2.24939
2022,07,02,09,30,00,3.44067
2022,07,02,10,00,00,2.21144
2022,07,02,10,30,00,2.392
2022,07,02,11,00,00,2.47656
2022,07,02,11,30,00,2.65318
2022,07,02,12,00,00,1.74235
2022,07,02,12,30,00,2.96367
2022,07,02,13,00,00,1.64339
2022,07,02,13,30,00,2.08756
2022,07,02,14,00,00,2.43239
2022,07,02,14,30,00,2.84117
2022,07,02,15,00,00,2.69206
2022,07,02,15,30,00,2.7555
2022,07,02,16,00,00,2.49767
2022,07,02,16,30,00,1.69633
2022,07,02,17,00,00,2.73167
2022,07,02,17,30,00,3.22294
2022,07,02,18,00,00,2.05789
2022,07,02,18,30,00,3.88194
2022,07,02,19,00,00,3.41361
2022,07,02,19,30,00,3.08922
2022,07,02,20,00,00,3.182
2022,07,02,20,30,00,2.83778
2022,07,02,21,00,00,2.36789
2022,07,02,21,30,00,2.27244
2022,07,02,22,00,00,1.44611
2022,07,02,22,30,00,1.95144
2022,07,02,23,00,00,1.30272
2022,07,02,23,30,00,2.41872
2022,07,03,00,00,00,3.36678
2022,07,03,00,30,00,3.02839
2022,07,03,01,00,00,2.65138
2022,07,03,01,30,00,2.59217
2022,07,03,02,00,00,2.77833
2022,07,03,02,30,00,3.45339
2022,07,03,03,00,00,4.28022
2022,07,03,03,30,00,3.09756
2022,07,03,04,00,00,2.55389
2022,07,03,04,30,00,2.21439
2022,07,03,05,00,00,2.03511
2022,07,03,05,30,00,2.25878
2022,07,03,06,00,00,2.88133
2022,07,03,06,30,00,3.48978
2022,07,03,07,00,00,3.20711
2022,07,03,07,30,00,2.97194
2022,07,03,08,00,00,3.59306
2022,07,03,08,30,00,3.23956
2022,07,03,09,00,00,3.84528
2022,07,03,09,30,00,3.64739
2022,07,03,10,00,00,4.20006
2022,07,03,10,30,00,4.17844
2022,07,03,11,00,00,3.83661
2022,07,03,11,30,00,3.553
2022,07,03,12,00,00,4.017
2022,07,03,12,30,00,4.25083
2022,07,03,13,00,00,3.63522
2022,07,03,13,30,00,3.36828
2022,07,03,14,00,00,3.89822
2022,07,03,14,30,00,3.44694
2022,07,03,15,00,00,3.03678
2022,07,03,15,30,00,3.68422
2022,07,03,16,00,00,3.55711
2022,07,03,16,30,00,3.71722
2022,07,03,17,00,00,4.1755
2022,07,03,17,30,00,3.62411
2022,07,03,18,00,00,4.19756
2022,07,03,18,30,00,4.61006
2022,07,03,19,00,00,4.13972
2022,07,03,19,30,00,3.82922
2022,07,03,20,00,00,3.89806
2022,07,03,20,30,00,2.8455
2022,07,03,21,00,00,2.7505
2022,07,03,21,30,00,2.16739
2022,07,03,22,00,00,2.40519
2022,07,03,22,30,00,3.13404
2022,07,03,23,00,00,3.22578
2022,07,03,23,30,00,2.64203
2022,07,04,00,00,00,2.71794
2022,07,04,00,30,00,2.76239
2022,07,04,01,00,00,2.44367
2022,07,04,01,30,00,2.20563
2022,07,04,02,00,00,2.43326
2022,07,04,02,30,00,2.90107
2022,07,04,03,00,00,3.29759
2022,07,04,03,30,00,2.80539
2022,07,04,04,00,00,2.68628
2022,07,04,04,30,00,2.50374
2022,07,04,05,00,00,1.28594
2022,07,04,05,30,00,0.4765
2022,07,04,06,00,00,0.38554
2022,07,04,06,30,00,0.49962
2022,07,04,07,00,00,0.65163
2022,07,04,07,30,00,0.97898
2022,07,04,08,00,00,1.21336
2022,07,04,08,30,00,1.489
2022,07,04,09,00,00,1.47286
2022,07,04,09,30,00,1.50854
2022,07,04,10,00,00,1.85147
2022,07,04,10,30,00,1.61162
2022,07,04,11,00,00,1.86411
2022,07,04,11,30,00,1.8335
2022,07,04,12,00,00,2.5385
2022,07,04,12,30,00,2.16856
2022,07,04,13,00,00,2.10636
2022,07,04,13,30,00,1.87572
2022,07,04,14,00,00,2.21132
2022,07,04,14,30,00,2.88511
2022,07,04,15,00,00,2.457
2022,07,04,15,30,00,2.37294
2022,07,04,16,00,00,1.88389
2022,07,04,16,30,00,1.95439
2022,07,04,17,00,00,1.74083
2022,07,04,17,30,00,2.50644
2022,07,04,18,00,00,1.37244
2022,07,04,18,30,00,3.07956
2022,07,04,19,00,00,2.39367
2022,07,04,19,30,00,1.76483
2022,07,04,20,00,00,2.3275
2022,07,04,20,30,00,3.24267
2022,07,04,21,00,00,3.08361
2022,07,04,21,30,00,2.36347
2022,07,04,22,00,00,2.73669
2022,07,04,22,30,00,3.67451
2022,07,04,23,00,00,3.72828
2022,07,04,23,30,00,3.37344
2022,07,05,00,00,00,2.8315
2022,07,05,00,30,00,3.24239
2022,07,05,01,00,00,3.07694
2022,07,05,01,30,00,2.23011
2022,07,05,02,00,00,1.44939
2022,07,05,02,30,00,1.24761
2022,07,05,03,00,00,1.42367
2022,07,05,03,30,00,1.53994
2022,07,05,04,00,00,1.0857
2022,07,05,04,30,00,1.2475
2022,07,05,05,00,00,1.05567
2022,07,05,05,30,00,1.14667
2022,07,05,06,00,00,1.42606
2022,07,05,06,30,00,1.58611
2022,07,05,07,00,00,1.96322
2022,07,05,07,30,00,4.18711
2022,07,05,08,00,00,1.91106
2022,07,05,08,30,00,1.76528
2022,07,05,09,00,00,2.77983
2022,07,05,09,30,00,4.14389
2022,07,05,10,00,00,4.07439
2022,07,05,10,30,00,4.31533
2022,07,05,11,00,00,3.11333
2022,07,05,11,30,00,4.03056
2022,07,05,12,00,00,3.71467
2022,07,05,12,30,00,5.46694
2022,07,05,13,00,00,4.53389
2022,07,05,13,30,00,3.59572
2022,07,05,14,00,00,3.16717
2022,07,05,14,30,00,4.12672
2022,07,05,15,00,00,3.32489
2022,07,05,15,30,00,5.44667
2022,07,05,16,00,00,5.01906
2022,07,05,16,30,00,5.29839
2022,07,05,17,00,00,6.06794
2022,07,05,17,30,00,6.25839
2022,07,05,18,00,00,4.40867
2022,07,05,18,30,00,4.5915
2022,07,05,19,00,00,3.62811
2022,07,05,19,30,00,2.61767
2022,07,05,20,00,00,3.95028
2022,07,05,20,30,00,3.6575
2022,07,05,21,00,00,3.12283
2022,07,05,21,30,00,3.01278
2022,07,05,22,00,00,3.30861
2022,07,05,22,30,00,2.73957
2022,07,05,23,00,00,2.87211
2022,07,05,23,30,00,3.53
2022,07,06,00,00,00,3.87628
2022,07,06,00,30,00,3.63506
2022,07,06,01,00,00,3.7239
2022,07,06,01,30,00,3.66222
2022,07,06,02,00,00,2.91561
2022,07,06,02,30,00,3.09483
2022,07,06,03,00,00,3.08317
2022,07,06,03,30,00,3.407
2022,07,06,04,00,00,3.27978
2022,07,06,04,30,00,2.88461
2022,07,06,05,00,00,1.76922
2022,07,06,05,30,00,1.50533
2022,07,06,06,00,00,1.91844
2022,07,06,06,30,00,2.05322
2022,07,06,07,00,00,2.50539
2022,07,06,07,30,00,2.25472
2022,07,06,08,00,00,2.50817
2022,07,06,08,30,00,0.96944
2022,07,06,09,00,00,2.3119
2022,07,06,09,30,00,1.74517
2022,07,06,10,00,00,0.78106
2022,07,06,10,30,00,1.89561
2022,07,06,11,00,00,4.06556
2022,07,06,11,30,00,1.99
2022,07,06,12,00,00,0.99763
2022,07,06,12,30,00,1.06629
2022,07,06,13,00,00,3.72622
2022,07,06,13,30,00,3.303
2022,07,06,14,00,00,3.72978
2022,07,06,14,30,00,4.64411
2022,07,06,15,00,00,5.24994
2022,07,06,15,30,00,4.59322
2022,07,06,16,00,00,3.53017
2022,07,06,16,30,00,3.80367
2022,07,06,17,00,00,2.886
2022,07,06,17,30,00,2.61456
2022,07,06,18,00,00,2.57789
2022,07,06,18,30,00,4.05567
2022,07,06,19,00,00,3.44572
2022,07,06,19,30,00,3.07217
2022,07,06,20,00,00,2.97189
2022,07,06,20,30,00,2.367
2022,07,06,21,00,00,2.32761
2022,07,06,21,30,00,2.84661
2022,07,06,22,00,00,2.46994
2022,07,06,22,30,00,1.53033
2022,07,06,23,00,00,1.56217
2022,07,06,23,30,00,2.88637
2022,07,07,00,00,00,3.58683
2022,07,07,00,30,00,3.40105
2022,07,07,01,00,00,2.82122
2022,07,07,01,30,00,2.096
2022,07,07,02,00,00,2.631
2022,07,07,02,30,00,1.45294
2022,07,07,03,00,00,1.29172
2022,07,07,03,30,00,1.80139
2022,07,07,04,00,00,1.52494
2022,07,07,04,30,00,0.69973
2022,07,07,05,00,00,1.44344
2022,07,07,05,30,00,1.03911
2022,07,07,06,00,00,1.15266
2022,07,07,06,30,00,1.36744
2022,07,07,07,00,00,1.73006
2022,07,07,07,30,00,1.634
2022,07,07,08,00,00,1.82322
2022,07,07,08,30,00,2.20844
2022,07,07,09,00,00,2.1995
2022,07,07,09,30,00,2.08472
2022,07,07,10,00,00,2.37323
2022,07,07,10,30,00,2.56044
2022,07,07,11,00,00,2.62606
2022,07,07,11,30,00,2.19756
2022,07,07,12,00,00,2.27211
2022,07,07,12,30,00,3.86156
2022,07,07,13,00,00,2.96656
2022,07,07,13,30,00,3.62978
2022,07,07,14,00,00,4.03472
2022,07,07,14,30,00,6.06983
2022,07,07,15,00,00,6.10906
2022,07,07,15,30,00,6.17117
2022,07,07,16,00,00,5.87817
2022,07,07,16,30,00,5.3055
2022,07,07,17,00,00,4.51872
2022,07,07,17,30,00,3.791
2022,07,07,18,00,00,2.95033
2022,07,07,18,30,00,2.78728
2022,07,07,19,00,00,2.84678
2022,07,07,19,30,00,3.07528
2022,07,07,20,00,00,3.64289
2022,07,07,20,30,00,3.81633
2022,07,07,21,00,00,4.21928
2022,07,07,21,30,00,4.10617
2022,07,07,22,00,00,3.76017
2022,07,07,22,30,00,3.94594
2022,07,07,23,00,00,4.24728
2022,07,07,23,30,00,4.18294
2022,07,08,00,00,00,4.12878
2022,07,08,00,30,00,3.833
2022,07,08,01,00,00,4.01994
2022,07,08,01,30,00,3.86444
2022,07,08,02,00,00,3.55017
2022,07,08,02,30,00,4.12217
2022,07,08,03,00,00,3.255
2022,07,08,03,30,00,3.38589
2022,07,08,04,00,00,3.69861
2022,07,08,04,30,00,3.54511
2022,07,08,05,00,00,2.95561
2022,07,08,05,30,00,2.40472
2022,07,08,06,00,00,3.22239
2022,07,08,06,30,00,3.40817
2022,07,08,07,00,00,3.03783
2022,07,08,07,30,00,4.22422
2022,07,08,08,00,00,3.85294
2022,07,08,08,30,00,4.22928
2022,07,08,09,00,00,4.23656
2022,07,08,09,30,00,4.42856
2022,07,08,10,00,00,4.52172
2022,07,08,10,30,00,4.25383
2022,07,08,11,00,00,4.61267
2022,07,08,11,30,00,4.04922
2022,07,08,12,00,00,3.7
2022,07,08,12,30,00,3.24311
2022,07,08,13,00,00,3.37106
2022,07,08,13,30,00,3.25146
2022,07,08,14,00,00,3.85678
2022,07,08,14,30,00,3.68222
2022,07,08,15,00,00,3.31094
2022,07,08,15,30,00,3.70789
2022,07,08,16,00,00,3.68533
2022,07,08,16,30,00,3.265
2022,07,08,17,00,00,3.813
2022,07,08,17,30,00,3.318
2022,07,08,18,00,00,3.48128
2022,07,08,18,30,00,3.35689
2022,07,08,19,00,00,3.51217
2022,07,08,19,30,00,3.54433
2022,07,08,20,00,00,3.28233
2022,07,08,20,30,00,2.78889
2022,07,08,21,00,00,2.61689
2022,07,08,21,30,00,2.83433
2022,07,08,22,00,00,2.98861
2022,07,08,22,30,00,3.06928
2022,07,08,23,00,00,2.392
2022,07,08,23,30,00,2.84611
2022,07,09,00,00,00,2.55067
2022,07,09,00,30,00,2.73568
2022,07,09,01,00,00,2.8493
2022,07,09,01,30,00,2.43661
2022,07,09,02,00,00,2.31739
2022,07,09,02,30,00,1.98598
2022,07,09,03,00,00,1.33165
2022,07,09,03,30,00,2.25797
2022,07,09,04,00,00,1.94524
2022,07,09,04,30,00,1.68301
2022,07,09,05,00,00,1.66245
2022,07,09,05,30,00,0.62642
2022,07,09,06,00,00,0.53919
2022,07,09,06,30,00,1.21935
2022,07,09,07,00,00,1.24879
2022,07,09,07,30,00,0.96615
2022,07,09,08,00,00,1.17048
2022,07,09,08,30,00,1.60609
2022,07,09,09,00,00,2.58089
2022,07,09,09,30,00,1.76154
2022,07,09,10,00,00,1.69717
2022,07,09,10,30,00,1.33874
2022,07,09,11,00,00,1.79317
2022,07,09,11,30,00,0.88166
2022,07,09,12,00,00,1.6509
2022,07,09,12,30,00,1.89511
2022,07,09,13,00,00,1.42111
2022,07,09,13,30,00,1.98506
2022,07,09,14,00,00,1.76958
2022,07,09,14,30,00,1.86498
2022,07,09,15,00,00,2.85489
2022,07,09,15,30,00,2.56292
2022,07,09,16,00,00,1.96194
2022,07,09,16,30,00,1.86461
2022,07,09,17,00,00,1.27687
2022,07,09,17,30,00,2.77033
2022,07,09,18,00,00,3.81078
2022,07,09,18,30,00,2.44572
2022,07,09,19,00,00,2.08717
2022,07,09,19,30,00,1.69728
2022,07,09,20,00,00,1.38022
2022,07,09,20,30,00,1.7963
2022,07,09,21,00,00,1.34744
2022,07,09,21,30,00,1.71544
2022,07,09,22,00,00,1.38421
2022,07,09,22,30,00,1.03978
2022,07,09,23,00,00,0.775
2022,07,09,23,30,00,2.13411
2022,07,10,00,00,00,1.57728
2022,07,10,00,30,00,1.00878
2022,07,10,01,00,00,0.92733
2022,07,10,01,30,00,1.24233
2022,07,10,02,00,00,1.77428
2022,07,10,02,30,00,1.73567
2022,07,10,03,00,00,1.11456
2022,07,10,03,30,00,1.24583
2022,07,10,04,00,00,0.61309
2022,07,10,04,30,00,1.30436
2022,07,10,05,00,00,0.98039
2022,07,10,05,30,00,0.6882
2022,07,10,06,00,00,0.69674
2022,07,10,06,30,00,0.923
2022,07,10,07,00,00,0.77988
2022,07,10,07,30,00,1.48772
2022,07,10,08,00,00,1.46633
2022,07,10,08,30,00,1.34983
2022,07,10,09,00,00,1.12459
2022,07,10,09,30,00,1.18703
2022,07,10,10,00,00,1.02427
2022,07,10,10,30,00,1.02961
2022,07,10,11,00,00,0.9035
2022,07,10,11,30,00,1.26838
2022,07,10,12,00,00,0.81277
2022,07,10,12,30,00,1.27263
2022,07,10,13,00,00,1.34411
2022,07,10,13,30,00,1.79806
2022,07,10,14,00,00,1.25611
2022,07,10,14,30,00,1.2029
2022,07,10,15,00,00,1.46022
2022,07,10,15,30,00,1.92117
2022,07,10,16,00,00,2.08233
2022,07,10,16,30,00,2.0751
2022,07,10,17,00,00,2.53072
2022,07,10,17,30,00,1.98825
2022,07,10,18,00,00,1.50223
2022,07,10,18,30,00,1.72856
2022,07,10,19,00,00,1.35042
2022,07,10,19,30,00,2.14278
2022,07,10,20,00,00,2.26489
2022,07,10,20,30,00,2.35963
2022,07,10,21,00,00,2.53372
2022,07,10,21,30,00,2.56761
2022,07,10,22,00,00,2.89883
2022,07,10,22,30,00,3.3001
2022,07,10,23,00,00,3.248
2022,07,10,23,30,00,3.48983
2022,07,11,00,00,00,3.31494
2022,07,11,00,30,00,3.09917
2022,07,11,01,00,00,3.41397
2022,07,11,01,30,00,3.35078
2022,07,11,02,00,00,3.17889
2022,07,11,02,30,00,3.08889
2022,07,11,03,00,00,3.53406
2022,07,11,03,30,00,3.40328
2022,07,11,04,00,00,3.10906
2022,07,11,04,30,00,3.4035
2022,07,11,05,00,00,2.42239
2022,07,11,05,30,00,2.357
2022,07,11,06,00,00,2.62956
2022,07,11,06,30,00,2.32217
2022,07,11,07,00,00,2.15078
2022,07,11,07,30,00,2.80206
2022,07,11,08,00,00,2.44575
2022,07,11,08,30,00,2.92333
2022,07,11,09,00,00,2.72144
2022,07,11,09,30,00,2.36106
2022,07,11,10,00,00,2.81313
2022,07,11,10,30,00,2.0905
2022,07,11,11,00,00,3.04644
2022,07,11,11,30,00,3.04111
2022,07,11,12,00,00,3.18406
2022,07,11,12,30,00,2.67856
2022,07,11,13,00,00,3.38617
2022,07,11,13,30,00,3.61822
2022,07,11,14,00,00,2.9455
2022,07,11,14,30,00,3.85522
2022,07,11,15,00,00,2.95
2022,07,11,15,30,00,3.15939
2022,07,11,16,00,00,3.1865
2022,07,11,16,30,00,2.5409
2022,07,11,17,00,00,3.15139
2022,07,11,17,30,00,3.91472
2022,07,11,18,00,00,2.99556
2022,07,11,18,30,00,3.47339
2022,07,11,19,00,00,2.71611
2022,07,11,19,30,00,2.46856
2022,07,11,20,00,00,2.09094
2022,07,11,20,30,00,2.01961
2022,07,11,21,00,00,2.12917
2022,07,11,21,30,00,1.51949
2022,07,11,22,00,00,1.54576
2022,07,11,22,30,00,1.75873
2022,07,11,23,00,00,2.21628
2022,07,11,23,30,00,2.99586
2022,07,12,00,00,00,3.51139
2022,07,12,00,30,00,3.40022
2022,07,12,01,00,00,3.68272
2022,07,12,01,30,00,3.188
2022,07,12,02,00,00,3.32522
2022,07,12,02,30,00,3.37817
2022,07,12,03,00,00,3.45961
2022,07,12,03,30,00,3.22356
2022,07,12,04,00,00,2.93028
2022,07,12,04,30,00,3.20839
2022,07,12,05,00,00,3.16817
2022,07,12,05,30,00,3.46861
2022,07,12,06,00,00,3.22872
2022,07,12,06,30,00,2.87844
2022,07,12,07,00,00,2.32455
2022,07,12,07,30,00,3.03517
2022,07,12,08,00,00,3.39778
2022,07,12,08,30,00,3.874
2022,07,12,09,00,00,4.19278
2022,07,12,09,30,00,4.68094
2022,07,12,10,00,00,3.96311
2022,07,12,10,30,00,4.01983
2022,07,12,11,00,00,3.36667
2022,07,12,11,30,00,4.18456
2022,07,12,12,00,00,3.23972
2022,07,12,12,30,00,3.43194
2022,07,12,13,00,00,3.01611
2022,07,12,13,30,00,3.43383
2022,07,12,14,00,00,3.0105
2022,07,12,14,30,00,3.04717
2022,07,12,15,00,00,2.86017
2022,07,12,15,30,00,3.33589
2022,07,12,16,00,00,3.90239
2022,07,12,16,30,00,3.70822
2022,07,12,17,00,00,3.3785
2022,07,12,17,30,00,3.80822
2022,07,12,18,00,00,4.21322
2022,07,12,18,30,00,3.69728
2022,07,12,19,00,00,2.77178
2022,07,12,19,30,00,2.30528
2022,07,12,20,00,00,2.48089
2022,07,12,20,30,00,2.38411
2022,07,12,21,00,00,2.75822
2022,07,12,21,30,00,2.71572
2022,07,12,22,00,00,3.16978
2022,07,12,22,30,00,2.73583
2022,07,12,23,00,00,2.80733
2022,07,12,23,30,00,2.74539
2022,07,13,00,00,00,2.47356
2022,07,13,00,30,00,2.46644
2022,07,13,01,00,00,3.04206
2022,07,13,01,30,00,2.912
2022,07,13,02,00,00,2.69389
2022,07,13,02,30,00,2.58372
2022,07,13,03,00,00,2.48528
2022,07,13,03,30,00,2.41778
2022,07,13,04,00,00,3.11717
2022,07,13,04,30,00,2.69961
2022,07,13,05,00,00,2.91222
2022,07,13,05,30,00,2.97089
2022,07,13,06,00,00,2.57711
2022,07,13,06,30,00,2.06211
2022,07,13,07,00,00,2.60844
2022,07,13,07,30,00,1.86078
2022,07,13,08,00,00,1.09517
2022,07,13,08,30,00,0.55844
2022,07,13,09,00,00,1.10967
2022,07,13,09,30,00,1.07213
2022,07,13,10,00,00,1.47916
2022,07,13,10,30,00,0.46249
2022,07,13,11,00,00,0.52927
2022,07,13,11,30,00,0.28014
2022,07,13,12,00,00,0.43683
2022,07,13,12,30,00,0.97243
2022,07,13,13,00,00,1.75633
2022,07,13,13,30,00,0.97806
2022,07,13,14,00,00,1.16939
2022,07,13,14,30,00,1.46264
2022,07,13,15,00,00,2.28011
2022,07,13,15,30,00,2.49028
2022,07,13,16,00,00,2.24372
2022,07,13,16,30,00,1.97897
2022,07,13,17,00,00,0.81756
2022,07,13,17,30,00,1.14577
2022,07,13,18,00,00,1.51033
2022,07,13,18,30,00,1.91467
2022,07,13,19,00,00,1.08939
2022,07,13,19,30,00,1.21661
2022,07,13,20,00,00,1.27816
2022,07,13,20,30,00,0.89005
2022,07,13,21,00,00,1.19833
2022,07,13,21,30,00,1.4433
2022,07,13,22,00,00,2.08267
2022,07,13,22,30,00,1.5675
2022,07,13,23,00,00,2.35133
2022,07,13,23,30,00,2.28822
2022,07,14,00,00,00,2.174
2022,07,14,00,30,00,2.535
2022,07,14,01,00,00,2.04901
2022,07,14,01,30,00,1.51272
2022,07,14,02,00,00,1.53628
2022,07,14,02,30,00,1.359
2022,07,14,03,00,00,1.46956
2022,07,14,03,30,00,1.74072
2022,07,14,04,00,00,2.11361
2022,07,14,04,30,00,1.65911
2022,07,14,05,00,00,1.56283
2022,07,14,05,30,00,1.67456
2022,07,14,06,00,00,1.10144
2022,07,14,06,30,00,1.28811
2022,07,14,07,00,00,1.42
2022,07,14,07,30,00,1.60044
2022,07,14,08,00,00,2.59533
2022,07,14,08,30,00,2.14161
2022,07,14,09,00,00,2.69433
2022,07,14,09,30,00,3.21944
2022,07,14,10,00,00,3.49989
2022,07,14,10,30,00,3.17211
2022,07,14,11,00,00,3.18533
2022,07,14,11,30,00,3.36672
2022,07,14,12,00,00,4.97033
2022,07,14,12,30,00,4.89883
2022,07,14,13,00,00,3.80906
2022,07,14,13,30,00,5.32206
2022,07,14,14,00,00,6.66494
2022,07,14,14,30,00,6.02889
2022,07,14,15,00,00,6.64172
2022,07,14,15,30,00,5.18494
2022,07,14,16,00,00,5.24011
2022,07,14,16,30,00,4.72244
2022,07,14,17,00,00,3.71989
2022,07,14,17,30,00,4.15056
2022,07,14,18,00,00,4.12317
2022,07,14,18,30,00,4.96556
2022,07,14,19,00,00,4.43183
2022,07,14,19,30,00,4.70361
2022,07,14,20,00,00,4.42672
2022,07,14,20,30,00,5.10844
2022,07,14,21,00,00,4.72233
