Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2013,05,26,00,00,00,0.00018
2013,05,26,00,30,00,0.00018
2013,05,26,01,00,00,0.00027
2013,05,26,01,30,00,0.00027
2013,05,26,02,00,00,0.00044
2013,05,26,02,30,00,0.00098
2013,05,26,03,00,00,0.0028
2013,05,26,03,30,00,0.00679
2013,05,26,04,00,00,0.01385
2013,05,26,04,30,00,0.02446
2013,05,26,05,00,00,0.04037
2013,05,26,05,30,00,0.06405
2013,05,26,06,00,00,0.09785
2013,05,26,06,30,00,0.14389
2013,05,26,07,00,00,0.20269
2013,05,26,07,30,00,0.27624
2013,05,26,08,00,00,0.35835
2013,05,26,08,30,00,0.44606
2013,05,26,09,00,00,0.53705
2013,05,26,09,30,00,0.62395
2013,05,26,10,00,00,0.6996
2013,05,26,10,30,00,0.76676
2013,05,26,11,00,00,0.8199
2013,05,26,11,30,00,0.80892
2013,05,26,12,00,00,0.78156
2013,05,26,12,30,00,0.85833
2013,05,26,13,00,00,0.71474
2013,05,26,13,30,00,0.58484
2013,05,26,14,00,00,0.58218
2013,05,26,14,30,00,0.55459
2013,05,26,15,00,00,0.48426
2013,05,26,15,30,00,0.44075
2013,05,26,16,00,00,0.34142
2013,05,26,16,30,00,0.26568
2013,05,26,17,00,00,0.18597
2013,05,26,17,30,00,0.14158
2013,05,26,18,00,00,0.08819
2013,05,26,18,30,00,0.06664
2013,05,26,19,00,00,0.04241
2013,05,26,19,30,00,0.02634
2013,05,26,20,00,00,0.015
2013,05,26,20,30,00,0.0073
2013,05,26,21,00,00,0.00239
2013,05,26,21,30,00,0.00102
2013,05,26,22,00,00,0.00045
2013,05,26,22,30,00,0.00025
2013,05,26,23,00,00,0.00024
2013,05,26,23,30,00,0.00022
2013,05,27,00,00,00,0.0002
2013,05,27,00,30,00,0.0002
2013,05,27,01,00,00,0.00023
2013,05,27,01,30,00,0.00022
2013,05,27,02,00,00,0.00046
2013,05,27,02,30,00,0.00109
2013,05,27,03,00,00,0.00261
2013,05,27,03,30,00,0.0058
2013,05,27,04,00,00,0.00608
2013,05,27,04,30,00,0.01205
2013,05,27,05,00,00,0.01517
2013,05,27,05,30,00,0.01521
2013,05,27,06,00,00,0.03245
2013,05,27,06,30,00,0.07529
2013,05,27,07,00,00,0.08584
2013,05,27,07,30,00,0.1573
2013,05,27,08,00,00,0.36124
2013,05,27,08,30,00,0.35878
2013,05,27,09,00,00,0.39465
2013,05,27,09,30,00,0.42661
2013,05,27,10,00,00,0.54746
2013,05,27,10,30,00,0.60902
2013,05,27,11,00,00,0.62075
2013,05,27,11,30,00,0.77127
2013,05,27,12,00,00,0.50764
2013,05,27,12,30,00,0.45573
2013,05,27,13,00,00,0.42027
2013,05,27,13,30,00,0.31182
2013,05,27,14,00,00,0.33192
2013,05,27,14,30,00,0.41857
2013,05,27,15,00,00,0.34182
2013,05,27,15,30,00,0.35604
2013,05,27,16,00,00,0.31217
2013,05,27,16,30,00,0.25117
2013,05,27,17,00,00,0.19719
2013,05,27,17,30,00,0.15328
2013,05,27,18,00,00,0.10428
2013,05,27,18,30,00,0.0716
2013,05,27,19,00,00,0.0454
2013,05,27,19,30,00,0.02749
2013,05,27,20,00,00,0.01588
2013,05,27,20,30,00,0.0083
2013,05,27,21,00,00,0.00373
2013,05,27,21,30,00,0.00149
2013,05,27,22,00,00,0.00064
2013,05,27,22,30,00,0.00033
2013,05,27,23,00,00,0.00027
2013,05,27,23,30,00,0.00022
2013,05,28,00,00,00,0.00022
2013,05,28,00,30,00,0.00024
2013,05,28,01,00,00,0.0003
2013,05,28,01,30,00,0.0003
2013,05,28,02,00,00,0.00049
2013,05,28,02,30,00,0.00095
2013,05,28,03,00,00,0.0027
2013,05,28,03,30,00,0.00738
2013,05,28,04,00,00,0.01421
2013,05,28,04,30,00,0.02191
2013,05,28,05,00,00,0.03321
2013,05,28,05,30,00,0.0467
2013,05,28,06,00,00,0.06088
2013,05,28,06,30,00,0.10249
2013,05,28,07,00,00,0.18041
2013,05,28,07,30,00,0.23254
2013,05,28,08,00,00,0.32828
2013,05,28,08,30,00,0.46249
2013,05,28,09,00,00,0.57484
2013,05,28,09,30,00,0.65673
2013,05,28,10,00,00,0.70419
2013,05,28,10,30,00,0.74702
2013,05,28,11,00,00,0.79904
2013,05,28,11,30,00,0.76648
2013,05,28,12,00,00,0.91417
2013,05,28,12,30,00,0.80014
2013,05,28,13,00,00,0.76499
2013,05,28,13,30,00,0.72821
2013,05,28,14,00,00,0.6072
2013,05,28,14,30,00,0.53598
2013,05,28,15,00,00,0.44973
2013,05,28,15,30,00,0.42146
2013,05,28,16,00,00,0.35335
2013,05,28,16,30,00,0.27663
2013,05,28,17,00,00,0.207
2013,05,28,17,30,00,0.15069
2013,05,28,18,00,00,0.10099
2013,05,28,18,30,00,0.06966
2013,05,28,19,00,00,0.04426
2013,05,28,19,30,00,0.02711
2013,05,28,20,00,00,0.0158
2013,05,28,20,30,00,0.00837
2013,05,28,21,00,00,0.00377
2013,05,28,21,30,00,0.00149
2013,05,28,22,00,00,0.00061
2013,05,28,22,30,00,0.00032
2013,05,28,23,00,00,0.00022
2013,05,28,23,30,00,0.00026
2013,05,29,00,00,00,0.0002
2013,05,29,00,30,00,0.00024
2013,05,29,01,00,00,0.00028
2013,05,29,01,30,00,0.00031
2013,05,29,02,00,00,0.00051
2013,05,29,02,30,00,0.0012
2013,05,29,03,00,00,0.00315
2013,05,29,03,30,00,0.00617
2013,05,29,04,00,00,0.01309
2013,05,29,04,30,00,0.02395
2013,05,29,05,00,00,0.04353
2013,05,29,05,30,00,0.06628
2013,05,29,06,00,00,0.07936
2013,05,29,06,30,00,0.1153
2013,05,29,07,00,00,0.16049
2013,05,29,07,30,00,0.22968
2013,05,29,08,00,00,0.26357
2013,05,29,08,30,00,0.44483
2013,05,29,09,00,00,0.56236
2013,05,29,09,30,00,0.63687
2013,05,29,10,00,00,0.71305
2013,05,29,10,30,00,0.78333
2013,05,29,11,00,00,0.8265
2013,05,29,11,30,00,0.85804
2013,05,29,12,00,00,0.86878
2013,05,29,12,30,00,0.8644
2013,05,29,13,00,00,0.83042
2013,05,29,13,30,00,0.78126
2013,05,29,14,00,00,0.71354
2013,05,29,14,30,00,0.63206
2013,05,29,15,00,00,0.54102
2013,05,29,15,30,00,0.45367
2013,05,29,16,00,00,0.36771
2013,05,29,16,30,00,0.2926
2013,05,29,17,00,00,0.21154
2013,05,29,17,30,00,0.16454
2013,05,29,18,00,00,0.10246
2013,05,29,18,30,00,0.07064
2013,05,29,19,00,00,0.04479
2013,05,29,19,30,00,0.02785
2013,05,29,20,00,00,0.01608
2013,05,29,20,30,00,0.00837
2013,05,29,21,00,00,0.00378
2013,05,29,21,30,00,0.00148
2013,05,29,22,00,00,0.00057
2013,05,29,22,30,00,0.00032
2013,05,29,23,00,00,0.00021
2013,05,29,23,30,00,0.00016
2013,05,30,00,00,00,0.00019
2013,05,30,00,30,00,0.00019
2013,05,30,01,00,00,0.00016
2013,05,30,01,30,00,0.00024
2013,05,30,02,00,00,0.00046
2013,05,30,02,30,00,0.00122
2013,05,30,03,00,00,0.00321
2013,05,30,03,30,00,0.00726
2013,05,30,04,00,00,0.01403
2013,05,30,04,30,00,0.02637
2013,05,30,05,00,00,0.04403
2013,05,30,05,30,00,0.0709
2013,05,30,06,00,00,0.10812
2013,05,30,06,30,00,0.15853
2013,05,30,07,00,00,0.22091
2013,05,30,07,30,00,0.29635
2013,05,30,08,00,00,0.38149
2013,05,30,08,30,00,0.47322
2013,05,30,09,00,00,0.48535
2013,05,30,09,30,00,0.6354
2013,05,30,10,00,00,0.71522
2013,05,30,10,30,00,0.59207
2013,05,30,11,00,00,0.52834
2013,05,30,11,30,00,0.66645
2013,05,30,12,00,00,0.51567
2013,05,30,12,30,00,0.5073
2013,05,30,13,00,00,0.54579
2013,05,30,13,30,00,0.53572
2013,05,30,14,00,00,0.22728
2013,05,30,14,30,00,0.16446
2013,05,30,15,00,00,0.36274
2013,05,30,15,30,00,0.43211
2013,05,30,16,00,00,0.39733
2013,05,30,16,30,00,0.27354
2013,05,30,17,00,00,0.21261
2013,05,30,17,30,00,0.16139
2013,05,30,18,00,00,0.06662
2013,05,30,18,30,00,0.03845
2013,05,30,19,00,00,0.02884
2013,05,30,19,30,00,0.00952
2013,05,30,20,00,00,0.00634
2013,05,30,20,30,00,0.00359
2013,05,30,21,00,00,0.00138
2013,05,30,21,30,00,0.00097
2013,05,30,22,00,00,0.00045
2013,05,30,22,30,00,0.00029
2013,05,30,23,00,00,0.00016
