Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2012,06,03,05,00,00,134.62069
2012,06,03,05,30,00,124.6
2012,06,03,06,00,00,124.7
2012,06,03,06,30,00,124.13333
2012,06,03,07,00,00,121.63333
2012,06,03,07,30,00,124.26667
2012,06,03,08,00,00,135.16667
2012,06,03,08,30,00,132.96552
2012,06,03,09,00,00,130.66667
2012,06,03,09,30,00,118.9
2012,06,03,10,00,00,130.66667
2012,06,03,10,30,00,131.8
2012,06,03,11,00,00,130.06897
2012,06,03,11,30,00,136.03448
2012,06,03,12,00,00,129.4
2012,06,03,12,30,00,127
2012,06,03,13,00,00,121.2
2012,06,03,13,30,00,129.1
2012,06,03,14,00,00,128.26667
2012,06,03,14,30,00,142.2963
2012,06,03,15,00,00,142.67857
2012,06,03,15,30,00,128.82759
2012,06,03,16,00,00,170.36667
2012,06,03,16,30,00,166.2
2012,06,03,17,00,00,174.52381
2012,06,03,17,30,00,150.58621
2012,06,03,18,00,00,134.83333
2012,06,03,18,30,00,136.83333
2012,06,03,19,00,00,144.96552
2012,06,03,19,30,00,140.7
2012,06,03,20,00,00,139.96667
2012,06,03,20,30,00,141.41379
2012,06,03,21,00,00,145.73333
2012,06,03,21,30,00,148.82759
2012,06,03,22,00,00,147.86207
2012,06,03,22,30,00,144.76667
2012,06,03,23,00,00,138.3
2012,06,03,23,30,00,127.2
2012,06,04,00,00,00,125.53333
2012,06,04,00,30,00,124.8
2012,06,04,01,00,00,123.5
2012,06,04,01,30,00,111.06667
2012,06,04,02,00,00,122.63333
2012,06,04,02,30,00,122.36667
2012,06,04,03,00,00,147.2
2012,06,04,03,30,00,149.9
2012,06,04,04,00,00,141.4
2012,06,04,04,30,00,149.23333
2012,06,04,05,00,00,155.39286
2012,06,04,05,30,00,149.42857
2012,06,04,06,00,00,171.92
2012,06,04,06,30,00,152.72
2012,06,04,07,00,00,162.7619
2012,06,04,07,30,00,180.85185
2012,06,04,08,00,00,160.84615
2012,06,04,08,30,00,196.9
2012,06,04,09,00,00,189.78571
2012,06,04,09,30,00,201.27586
2012,06,04,10,00,00,192.73913
2012,06,04,10,30,00,179.08
2012,06,04,11,00,00,145.34483
2012,06,04,11,30,00,185
2012,06,04,12,00,00,199.57692
2012,06,04,12,30,00,229
2012,06,04,13,00,00,231.72414
2012,06,04,13,30,00,227.10345
2012,06,04,14,00,00,211.13793
2012,06,04,14,30,00,209.77778
2012,06,04,15,00,00,172
2012,06,04,15,30,00,213.62069
2012,06,04,16,00,00,168.34615
2012,06,04,16,30,00,149.7931
2012,06,04,17,00,00,115.96667
2012,06,04,17,30,00,150.03448
2012,06,04,18,00,00,200.17241
2012,06,04,18,30,00,231.33333
2012,06,04,19,00,00,270.16667
2012,06,04,19,30,00,284.2
2012,06,04,20,00,00,256.5
2012,06,04,20,30,00,237.36667
2012,06,04,21,00,00,270.36667
2012,06,04,21,30,00,288.5
2012,06,04,22,00,00,240.73333
2012,06,04,22,30,00,233.31034
2012,06,04,23,00,00,233.1
2012,06,04,23,30,00,245
2012,06,05,00,00,00,255.86667
2012,06,05,00,30,00,256.83333
2012,06,05,01,00,00,244.03333
2012,06,05,01,30,00,240.43333
2012,06,05,02,00,00,229.86667
2012,06,05,02,30,00,223.56667
2012,06,05,03,00,00,225.3
2012,06,05,03,30,00,224.5
2012,06,05,04,00,00,224.5
2012,06,05,04,30,00,223.93333
2012,06,05,05,00,00,218.63333
2012,06,05,05,30,00,210.2
2012,06,05,06,00,00,212.3
2012,06,05,06,30,00,220.93333
2012,06,05,07,00,00,209.92593
2012,06,05,07,30,00,203.03333
2012,06,05,08,00,00,209.67857
2012,06,05,08,30,00,212.67857
2012,06,05,09,00,00,198.80769
2012,06,05,09,30,00,197.88889
2012,06,05,10,00,00,199
2012,06,05,10,30,00,204.67857
2012,06,05,11,00,00,202.03448
2012,06,05,11,30,00,211.55172
2012,06,05,12,00,00,219.8
2012,06,05,12,30,00,234.73333
2012,06,05,13,00,00,208.23333
2012,06,05,13,30,00,231.46667
2012,06,05,14,00,00,209.7931
2012,06,05,14,30,00,201.92857
2012,06,05,15,00,00,215.6
2012,06,05,15,30,00,222.06667
2012,06,05,16,00,00,232.13333
2012,06,05,16,30,00,223.17241
2012,06,05,17,00,00,208.26667
2012,06,05,17,30,00,223.36667
2012,06,05,18,00,00,233.44444
2012,06,05,18,30,00,187.07143
2012,06,05,19,00,00,258.75
2012,06,05,19,30,00,231.4
2012,06,05,20,00,00,212.86667
2012,06,05,20,30,00,160.52
2012,06,05,21,00,00,158.4
2012,06,05,21,30,00,175.68966
2012,06,05,22,00,00,190.2
2012,06,05,22,30,00,194.26667
2012,06,05,23,00,00,189.83333
2012,06,05,23,30,00,188.6
2012,06,06,00,00,00,188.26667
2012,06,06,00,30,00,199.96667
2012,06,06,01,00,00,198.16667
2012,06,06,01,30,00,221.1
2012,06,06,02,00,00,234.23333
2012,06,06,02,30,00,207.80769
2012,06,06,03,00,00,189.16667
2012,06,06,03,30,00,188.2963
2012,06,06,04,00,00,141.96667
2012,06,06,04,30,00,167.62069
2012,06,06,05,00,00,184.62963
2012,06,06,05,30,00,198.03333
2012,06,06,06,00,00,210.76667
2012,06,06,06,30,00,205.4
2012,06,06,07,00,00,197.13793
2012,06,06,07,30,00,187.57692
2012,06,06,08,00,00,184.33333
2012,06,06,08,30,00,185.33333
2012,06,06,09,00,00,158.21053
2012,06,06,09,30,00,195.41667
2012,06,06,10,00,00,202.89655
2012,06,06,10,30,00,213.42857
2012,06,06,11,00,00,211.25
2012,06,06,11,30,00,203.27586
2012,06,06,12,00,00,195.33333
2012,06,06,12,30,00,204.07143
2012,06,06,13,00,00,215.86667
2012,06,06,13,30,00,214.72414
2012,06,06,14,00,00,246.66667
2012,06,06,14,30,00,290.76667
2012,06,06,15,00,00,315.72414
2012,06,06,15,30,00,301.16667
2012,06,06,16,00,00,305.3
2012,06,06,16,30,00,207.89286
2012,06,06,17,00,00,104.9
2012,06,06,17,30,00,100.55172
2012,06,06,18,00,00,96.16667
2012,06,06,18,30,00,98.5
2012,06,06,19,00,00,73.63333
2012,06,06,19,30,00,98.89655
2012,06,06,20,00,00,205.83333
2012,06,06,20,30,00,265.66667
2012,06,06,21,00,00,251.3
2012,06,06,21,30,00,117.7
2012,06,06,22,00,00,183.62069
2012,06,06,22,30,00,204.36667
2012,06,06,23,00,00,206.66667
2012,06,06,23,30,00,218.16667
2012,06,07,00,00,00,218.36667
2012,06,07,00,30,00,225
2012,06,07,01,00,00,232
2012,06,07,01,30,00,236.46667
2012,06,07,02,00,00,234.46667
2012,06,07,02,30,00,235.16667
2012,06,07,03,00,00,235.16667
2012,06,07,03,30,00,223.86667
2012,06,07,04,00,00,233.36667
2012,06,07,04,30,00,245.5
2012,06,07,05,00,00,246.23333
2012,06,07,05,30,00,237.03333
2012,06,07,06,00,00,244.26667
2012,06,07,06,30,00,248.56667
2012,06,07,07,00,00,235.46667
2012,06,07,07,30,00,245.5
2012,06,07,08,00,00,241.73333
2012,06,07,08,30,00,219.56667
2012,06,07,09,00,00,241.16667
2012,06,07,09,30,00,260.46667
2012,06,07,10,00,00,264
2012,06,07,10,30,00,267.25
2012,06,07,11,00,00,264.53333
2012,06,07,11,30,00,259.16667
2012,06,07,12,00,00,246.06667
2012,06,07,12,30,00,258.96667
2012,06,07,13,00,00,258.2
2012,06,07,13,30,00,235.2
2012,06,07,14,00,00,256.34483
2012,06,07,14,30,00,259.16667
2012,06,07,15,00,00,261.83333
2012,06,07,15,30,00,245.13333
2012,06,07,16,00,00,224.1
2012,06,07,16,30,00,237.63333
2012,06,07,17,00,00,252.83333
2012,06,07,17,30,00,267.13333
2012,06,07,18,00,00,285.5
2012,06,07,18,30,00,272.3
2012,06,07,19,00,00,277.27586
2012,06,07,19,30,00,269.7
2012,06,07,20,00,00,254.43333
2012,06,07,20,30,00,257.7
2012,06,07,21,00,00,253.3
2012,06,07,21,30,00,242.23333
2012,06,07,22,00,00,250.83333
2012,06,07,22,30,00,245.63333
2012,06,07,23,00,00,250.06667
2012,06,07,23,30,00,256.53333
2012,06,08,00,00,00,256.13333
2012,06,08,00,30,00,266.53333
2012,06,08,01,00,00,257
2012,06,08,01,30,00,245.53333
2012,06,08,02,00,00,249.46667
2012,06,08,02,30,00,250.73333
2012,06,08,03,00,00,243.3
2012,06,08,03,30,00,255.46667
2012,06,08,04,00,00,258.53333
2012,06,08,04,30,00,250.96667
2012,06,08,05,00,00,257.7
2012,06,08,05,30,00,240.23333
2012,06,08,06,00,00,217.63333
2012,06,08,06,30,00,248.4
2012,06,08,07,00,00,246.9
2012,06,08,07,30,00,230.86207
2012,06,08,08,00,00,230.76667
2012,06,08,08,30,00,228.1
2012,06,08,09,00,00,210.5
2012,06,08,09,30,00,189.81481
2012,06,08,10,00,00,205.40741
2012,06,08,10,30,00,190
2012,06,08,11,00,00,223.13793
2012,06,08,11,30,00,238.74074
2012,06,08,12,00,00,217.10714
2012,06,08,12,30,00,240.7
2012,06,08,13,00,00,249.36667
2012,06,08,13,30,00,227.44828
2012,06,08,14,00,00,246.53333
2012,06,08,14,30,00,218.67857
2012,06,08,15,00,00,220.10714
2012,06,08,15,30,00,223.89655
2012,06,08,16,00,00,246.33333
2012,06,08,16,30,00,254.78571
2012,06,08,17,00,00,255.2
2012,06,08,17,30,00,282.33333
2012,06,08,18,00,00,306.56667
2012,06,08,18,30,00,310.5
2012,06,08,19,00,00,303.4
2012,06,08,19,30,00,306.96667
2012,06,08,20,00,00,284.66667
2012,06,08,20,30,00,291.8
2012,06,08,21,00,00,295.23333
2012,06,08,21,30,00,295.36667
2012,06,08,22,00,00,292.46667
2012,06,08,22,30,00,297.46667
2012,06,08,23,00,00,296.93333
2012,06,08,23,30,00,297.06667
2012,06,09,00,00,00,312.53333
2012,06,09,00,30,00,310.83333
2012,06,09,01,00,00,305.13333
2012,06,09,01,30,00,317.1
2012,06,09,02,00,00,301.63333
2012,06,09,02,30,00,129.16667
2012,06,09,03,00,00,27.43333
2012,06,09,03,30,00,31.2
2012,06,09,04,00,00,36.77733
2012,06,09,04,30,00,46.96667
2012,06,09,05,00,00,51.16667
2012,06,09,05,30,00,51.93333
2012,06,09,06,00,00,52.6
2012,06,09,06,30,00,54.6
2012,06,09,07,00,00,64.73333
2012,06,09,07,30,00,66.7
2012,06,09,08,00,00,84.46667
2012,06,09,08,30,00,80.96667
2012,06,09,09,00,00,72.23333
2012,06,09,09,30,00,78.53333
2012,06,09,10,00,00,63.10714
2012,06,09,10,30,00,46.48276
2012,06,09,11,00,00,65.66667
2012,06,09,11,30,00,167.56667
2012,06,09,12,00,00,184.28571
2012,06,09,12,30,00,222.42857
2012,06,09,13,00,00,67.93333
2012,06,09,13,30,00,236.7
2012,06,09,14,00,00,90.44828
2012,06,09,14,30,00,58.56667
2012,06,09,15,00,00,76.73333
2012,06,09,15,30,00,62.73333
2012,06,09,16,00,00,62.53333
2012,06,09,16,30,00,63.4
2012,06,09,17,00,00,65.34483
2012,06,09,17,30,00,64.4
2012,06,09,18,00,00,59.36667
2012,06,09,18,30,00,58.33333
2012,06,09,19,00,00,55.53333
2012,06,09,19,30,00,66.5
2012,06,09,20,00,00,78.1
2012,06,09,20,30,00,79.66667
2012,06,09,21,00,00,99.43333
2012,06,09,21,30,00,78.5
2012,06,09,22,00,00,48.53333
2012,06,09,22,30,00,52.46667
2012,06,09,23,00,00,83.43333
2012,06,09,23,30,00,23.63333
2012,06,10,00,00,00,17.96667
2012,06,10,00,30,00,115.55172
2012,06,10,01,00,00,21.66667
2012,06,10,01,30,00,248.46667
2012,06,10,02,00,00,303.93333
2012,06,10,02,30,00,263
2012,06,10,03,00,00,263.16667
2012,06,10,03,30,00,261.26667
2012,06,10,04,00,00,245.33333
2012,06,10,04,30,00,232.43333
2012,06,10,05,00,00,228.26667
2012,06,10,05,30,00,228.13333
2012,06,10,06,00,00,231.33333
2012,06,10,06,30,00,236.66667
2012,06,10,07,00,00,227.03333
2012,06,10,07,30,00,232.36667
2012,06,10,08,00,00,233.1
2012,06,10,08,30,00,222.83333
2012,06,10,09,00,00,226.36667
2012,06,10,09,30,00,218.76667
2012,06,10,10,00,00,221.73333
2012,06,10,10,30,00,227.36667
2012,06,10,11,00,00,221.66667
2012,06,10,11,30,00,218
2012,06,10,12,00,00,224.48276
2012,06,10,12,30,00,247.21429
2012,06,10,13,00,00,231.9
2012,06,10,13,30,00,230.51724
2012,06,10,14,00,00,237.66667
2012,06,10,14,30,00,227.06667
2012,06,10,15,00,00,234.43333
2012,06,10,15,30,00,240.93333
2012,06,10,16,00,00,236.3
2012,06,10,16,30,00,207.56667
2012,06,10,17,00,00,199.7931
2012,06,10,17,30,00,217.13333
2012,06,10,18,00,00,222.96667
2012,06,10,18,30,00,229.6
2012,06,10,19,00,00,226.16667
2012,06,10,19,30,00,233.43333
2012,06,10,20,00,00,236.2
2012,06,10,20,30,00,230.76667
2012,06,10,21,00,00,233.23333
2012,06,10,21,30,00,227.6
2012,06,10,22,00,00,221.8
2012,06,10,22,30,00,219.3
2012,06,10,23,00,00,216.56667
2012,06,10,23,30,00,208.96667
2012,06,11,00,00,00,208.7
2012,06,11,00,30,00,214.3
2012,06,11,01,00,00,213.46667
2012,06,11,01,30,00,213.73333
2012,06,11,02,00,00,209.76667
2012,06,11,02,30,00,193.33333
2012,06,11,03,00,00,200.3
2012,06,11,03,30,00,204.63333
2012,06,11,04,00,00,217.93333
2012,06,11,04,30,00,223.33333
2012,06,11,05,00,00,197.37931
2012,06,11,05,30,00,192.10714
2012,06,11,06,00,00,178.58333
2012,06,11,06,30,00,183.60714
2012,06,11,07,00,00,180.38095
2012,06,11,07,30,00,188.8
2012,06,11,08,00,00,163.62963
2012,06,11,08,30,00,186.25
2012,06,11,09,00,00,184.78261
2012,06,11,09,30,00,152.16667
2012,06,11,10,00,00,187.24138
2012,06,11,10,30,00,198.2
2012,06,11,11,00,00,186.14815
2012,06,11,11,30,00,193.78571
2012,06,11,12,00,00,201.56522
2012,06,11,12,30,00,189.42308
2012,06,11,13,00,00,195.5
2012,06,11,13,30,00,175.42308
2012,06,11,14,00,00,180.24138
2012,06,11,14,30,00,197.68
2012,06,11,15,00,00,163.27273
2012,06,11,15,30,00,168.25926
2012,06,11,16,00,00,183.46429
2012,06,11,16,30,00,212.96429
2012,06,11,17,00,00,151.86364
2012,06,11,17,30,00,166.03448
2012,06,11,18,00,00,147.4
2012,06,11,18,30,00,142.7
2012,06,11,19,00,00,226.6
2012,06,11,19,30,00,203.17241
2012,06,11,20,00,00,211.1
2012,06,11,20,30,00,227.7
2012,06,11,21,00,00,256.23333
2012,06,11,21,30,00,299.46667
2012,06,11,22,00,00,306.16667
2012,06,11,22,30,00,309.03333
2012,06,11,23,00,00,219.16667
2012,06,11,23,30,00,42.35714
2012,06,12,00,00,00,44.86667
2012,06,12,00,30,00,250.86667
2012,06,12,01,00,00,159.2
2012,06,12,01,30,00,184.9
2012,06,12,02,00,00,154.43333
2012,06,12,02,30,00,330.2
2012,06,12,03,00,00,293.96667
2012,06,12,03,30,00,194.43333
2012,06,12,04,00,00,331.56667
2012,06,12,04,30,00,322.53333
2012,06,12,05,00,00,322.1
2012,06,12,05,30,00,320.3
2012,06,12,06,00,00,220.06667
2012,06,12,06,30,00,285.03333
2012,06,12,07,00,00,297.83333
2012,06,12,07,30,00,285.03333
2012,06,12,08,00,00,130.2
2012,06,12,08,30,00,183.33333
2012,06,12,09,00,00,263.74074
2012,06,12,09,30,00,223.36667
2012,06,12,10,00,00,269.24138
2012,06,12,10,30,00,226.16667
2012,06,12,11,00,00,224.34483
2012,06,12,11,30,00,231.56667
2012,06,12,12,00,00,164.2
2012,06,12,12,30,00,160.4
2012,06,12,13,00,00,30.96667
2012,06,12,13,30,00,185.2
2012,06,12,14,00,00,305.33333
2012,06,12,14,30,00,311.96667
2012,06,12,15,00,00,318.53333
2012,06,12,15,30,00,311.62069
2012,06,12,16,00,00,235.65517
2012,06,12,16,30,00,209.82759
2012,06,12,17,00,00,298.6
2012,06,12,17,30,00,306.7
2012,06,12,18,00,00,285
2012,06,12,18,30,00,278.63333
2012,06,12,19,00,00,287.13333
2012,06,12,19,30,00,297.03333
2012,06,12,20,00,00,288.26667
2012,06,12,20,30,00,289.1
2012,06,12,21,00,00,295.93333
2012,06,12,21,30,00,295.46667
2012,06,12,22,00,00,291.96667
2012,06,12,22,30,00,284.66667
2012,06,12,23,00,00,268.4
2012,06,12,23,30,00,264.73333
2012,06,13,00,00,00,272.76667
2012,06,13,00,30,00,278.93333
2012,06,13,01,00,00,281.46667
2012,06,13,01,30,00,281.93333
2012,06,13,02,00,00,290.83333
2012,06,13,02,30,00,295.16667
2012,06,13,03,00,00,301.83333
2012,06,13,03,30,00,304.4
2012,06,13,04,00,00,304.7
2012,06,13,04,30,00,320.2
2012,06,13,05,00,00,325.8
2012,06,13,05,30,00,310.31034
2012,06,13,06,00,00,324.13333
2012,06,13,06,30,00,286.13333
2012,06,13,07,00,00,272.96667
2012,06,13,07,30,00,244.62069
2012,06,13,08,00,00,224.86207
2012,06,13,08,30,00,207.82759
2012,06,13,09,00,00,199
2012,06,13,09,30,00,231.31034
2012,06,13,10,00,00,288.33333
2012,06,13,10,30,00,250.13793
2012,06,13,11,00,00,263.85714
2012,06,13,11,30,00,227.58621
2012,06,13,12,00,00,179.71429
2012,06,13,12,30,00,291.73333
2012,06,13,13,00,00,257.53333
2012,06,13,13,30,00,190
2012,06,13,14,00,00,267.58621
2012,06,13,14,30,00,274.13333
2012,06,13,15,00,00,210.40741
2012,06,13,15,30,00,262.96429
2012,06,13,16,00,00,289.93333
2012,06,13,16,30,00,278.89655
2012,06,13,17,00,00,295.48276
2012,06,13,17,30,00,270.16667
2012,06,13,18,00,00,284.6
2012,06,13,18,30,00,287.46667
2012,06,13,19,00,00,290.2
2012,06,13,19,30,00,292.96667
2012,06,13,20,00,00,292.06667
2012,06,13,20,30,00,297.8
2012,06,13,21,00,00,306.13333
2012,06,13,21,30,00,298.3
2012,06,13,22,00,00,300.6
2012,06,13,22,30,00,306.5
2012,06,13,23,00,00,316.43333
2012,06,13,23,30,00,326.83333
2012,06,14,00,00,00,7.4
2012,06,14,00,30,00,24.33333
2012,06,14,01,00,00,46.76667
2012,06,14,01,30,00,57.46667
2012,06,14,02,00,00,61.6
2012,06,14,02,30,00,67.23333
2012,06,14,03,00,00,68.43333
2012,06,14,03,30,00,71.3
2012,06,14,04,00,00,73.5
2012,06,14,04,30,00,75.5
2012,06,14,05,00,00,77.9
2012,06,14,05,30,00,86.33333
2012,06,14,06,00,00,100.83333
2012,06,14,06,30,00,106.4
2012,06,14,07,00,00,115.13333
2012,06,14,07,30,00,120.5
2012,06,14,08,00,00,152.56667
2012,06,14,08,30,00,175.10714
2012,06,14,09,00,00,201.46429
2012,06,14,09,30,00,180.2963
2012,06,14,10,00,00,202.03704
2012,06,14,10,30,00,115.76667
2012,06,14,11,00,00,104.7931
2012,06,14,11,30,00,160.58621
2012,06,14,12,00,00,214.53571
2012,06,14,12,30,00,169.67857
2012,06,14,13,00,00,208.86667
2012,06,14,13,30,00,212.76667
2012,06,14,14,00,00,216.5
2012,06,14,14,30,00,221.1
2012,06,14,15,00,00,203
2012,06,14,15,30,00,NaN
2012,06,14,16,00,00,NaN
2012,06,14,16,30,00,NaN
2012,06,14,17,00,00,NaN
2012,06,14,17,30,00,NaN
2012,06,14,18,00,00,NaN
2012,06,14,18,30,00,NaN
2012,06,14,19,00,00,NaN
2012,06,14,19,30,00,NaN
2012,06,14,20,00,00,NaN
2012,06,14,20,30,00,NaN
2012,06,14,21,00,00,NaN
2012,06,14,21,30,00,NaN
2012,06,14,22,00,00,NaN
2012,06,14,22,30,00,NaN
2012,06,14,23,00,00,NaN
2012,06,14,23,30,00,NaN
2012,06,15,00,00,00,NaN
2012,06,15,00,30,00,NaN
2012,06,15,01,00,00,NaN
2012,06,15,01,30,00,NaN
2012,06,15,02,00,00,NaN
2012,06,15,02,30,00,NaN
2012,06,15,03,00,00,NaN
2012,06,15,03,30,00,NaN
2012,06,15,04,00,00,NaN
2012,06,15,04,30,00,NaN
2012,06,15,05,00,00,NaN
2012,06,15,05,30,00,NaN
2012,06,15,06,00,00,NaN
2012,06,15,06,30,00,NaN
2012,06,15,07,00,00,NaN
2012,06,15,07,30,00,NaN
2012,06,15,08,00,00,227.38889
2012,06,15,08,30,00,215.13793
2012,06,15,09,00,00,235.4
2012,06,15,09,30,00,210.65517
2012,06,15,10,00,00,242.48276
2012,06,15,10,30,00,224.5
2012,06,15,11,00,00,210
2012,06,15,11,30,00,208.10345
2012,06,15,12,00,00,208.2069
2012,06,15,12,30,00,215.65517
2012,06,15,13,00,00,230.16667
2012,06,15,13,30,00,231.26667
2012,06,15,14,00,00,240.2069
2012,06,15,14,30,00,229.66667
2012,06,15,15,00,00,276.72414
2012,06,15,15,30,00,263.44828
2012,06,15,16,00,00,247.76667
2012,06,15,16,30,00,237.03333
2012,06,15,17,00,00,295.43333
2012,06,15,17,30,00,306.7
2012,06,15,18,00,00,146.21429
2012,06,15,18,30,00,197.86207
2012,06,15,19,00,00,262.7
2012,06,15,19,30,00,293.43333
2012,06,15,20,00,00,294.03333
2012,06,15,20,30,00,302.8
2012,06,15,21,00,00,295.26667
2012,06,15,21,30,00,304.23333
2012,06,15,22,00,00,330.13333
2012,06,15,22,30,00,331.5
2012,06,15,23,00,00,325.1
2012,06,15,23,30,00,238.16667
2012,06,16,00,00,00,61.93333
2012,06,16,00,30,00,24.6
2012,06,16,01,00,00,18.2
2012,06,16,01,30,00,16.86667
2012,06,16,02,00,00,18.36667
2012,06,16,02,30,00,30.03333
2012,06,16,03,00,00,41.56667
2012,06,16,03,30,00,44.13333
2012,06,16,04,00,00,37.76667
2012,06,16,04,30,00,46.4
2012,06,16,05,00,00,55.4
2012,06,16,05,30,00,56.6
2012,06,16,06,00,00,75
2012,06,16,06,30,00,83.06667
2012,06,16,07,00,00,83.73333
2012,06,16,07,30,00,94.96667
2012,06,16,08,00,00,106.73333
2012,06,16,08,30,00,109.3
2012,06,16,09,00,00,124.35714
2012,06,16,09,30,00,107.37931
2012,06,16,10,00,00,114.13043
2012,06,16,10,30,00,180.96296
2012,06,16,11,00,00,156.32143
2012,06,16,11,30,00,128.34483
2012,06,16,12,00,00,160.55556
2012,06,16,12,30,00,118.06897
2012,06,16,13,00,00,173.14815
2012,06,16,13,30,00,193.92308
2012,06,16,14,00,00,195.53571
2012,06,16,14,30,00,193.79167
2012,06,16,15,00,00,199.67857
2012,06,16,15,30,00,200.24138
2012,06,16,16,00,00,191.65385
2012,06,16,16,30,00,195.37037
2012,06,16,17,00,00,190.75
2012,06,16,17,30,00,205.83333
2012,06,16,18,00,00,201.03333
2012,06,16,18,30,00,202.4
2012,06,16,19,00,00,213.16667
2012,06,16,19,30,00,232.46667
2012,06,16,20,00,00,244.16667
2012,06,16,20,30,00,246.06667
2012,06,16,21,00,00,235
2012,06,16,21,30,00,254.26667
2012,06,16,22,00,00,240.5
2012,06,16,22,30,00,268.83333
2012,06,16,23,00,00,300.06667
2012,06,16,23,30,00,307.36667
2012,06,17,00,00,00,282.16667
2012,06,17,00,30,00,141.7
2012,06,17,01,00,00,83.66667
2012,06,17,01,30,00,38.83333
2012,06,17,02,00,00,83.36667
2012,06,17,02,30,00,95.86667
2012,06,17,03,00,00,141.63333
2012,06,17,03,30,00,181.44828
2012,06,17,04,00,00,165
2012,06,17,04,30,00,139.93333
2012,06,17,05,00,00,130.63333
2012,06,17,05,30,00,128.23333
2012,06,17,06,00,00,119.33333
2012,06,17,06,30,00,117.63333
2012,06,17,07,00,00,129.86207
2012,06,17,07,30,00,138.2
2012,06,17,08,00,00,134.2
2012,06,17,08,30,00,126.8
2012,06,17,09,00,00,114.7
2012,06,17,09,30,00,109.46667
2012,06,17,10,00,00,119.9
2012,06,17,10,30,00,110.16667
2012,06,17,11,00,00,108.9
2012,06,17,11,30,00,106.03333
2012,06,17,12,00,00,110.1
2012,06,17,12,30,00,106.56667
2012,06,17,13,00,00,97.6
2012,06,17,13,30,00,103.2
2012,06,17,14,00,00,120.5
2012,06,17,14,30,00,114.73333
2012,06,17,15,00,00,46.26667
2012,06,17,15,30,00,202.56667
2012,06,17,16,00,00,322.4
2012,06,17,16,30,00,315.23333
2012,06,17,17,00,00,316.23333
2012,06,17,17,30,00,313
2012,06,17,18,00,00,305.36667
2012,06,17,18,30,00,297.1
2012,06,17,19,00,00,289.46667
2012,06,17,19,30,00,280.93333
2012,06,17,20,00,00,283.23333
2012,06,17,20,30,00,273.9
2012,06,17,21,00,00,271.5
2012,06,17,21,30,00,265.26667
2012,06,17,22,00,00,263.76667
2012,06,17,22,30,00,268.86667
2012,06,17,23,00,00,268.6
2012,06,17,23,30,00,263.43333
2012,06,18,00,00,00,258
2012,06,18,00,30,00,260.63333
2012,06,18,01,00,00,265.7
2012,06,18,01,30,00,266.96667
2012,06,18,02,00,00,264.93333
2012,06,18,02,30,00,262.46667
2012,06,18,03,00,00,264.93103
2012,06,18,03,30,00,260.76667
2012,06,18,04,00,00,254.86667
2012,06,18,04,30,00,251.76667
2012,06,18,05,00,00,250.8
2012,06,18,05,30,00,239.4
2012,06,18,06,00,00,239.86667
2012,06,18,06,30,00,236.26667
2012,06,18,07,00,00,235.1
2012,06,18,07,30,00,228.46667
2012,06,18,08,00,00,235.03333
2012,06,18,08,30,00,231.4
2012,06,18,09,00,00,231
2012,06,18,09,30,00,236.96667
2012,06,18,10,00,00,235.6
2012,06,18,10,30,00,238.46667
2012,06,18,11,00,00,228.3
2012,06,18,11,30,00,235.4
2012,06,18,12,00,00,239.23333
2012,06,18,12,30,00,242.26667
2012,06,18,13,00,00,242.43333
2012,06,18,13,30,00,235.26667
2012,06,18,14,00,00,241.03333
2012,06,18,14,30,00,245.3
2012,06,18,15,00,00,244.66667
2012,06,18,15,30,00,243.5
2012,06,18,16,00,00,243.63333
2012,06,18,16,30,00,234.9
2012,06,18,17,00,00,243
2012,06,18,17,30,00,241.6
2012,06,18,18,00,00,245.36667
2012,06,18,18,30,00,253.73333
2012,06,18,19,00,00,242.56667
2012,06,18,19,30,00,236.83333
2012,06,18,20,00,00,242.66667
2012,06,18,20,30,00,239.2
2012,06,18,21,00,00,239.33333
2012,06,18,21,30,00,237.63333
2012,06,18,22,00,00,241.3
2012,06,18,22,30,00,249.53333
2012,06,18,23,00,00,239.73333
2012,06,18,23,30,00,239.2
2012,06,19,00,00,00,230.83333
2012,06,19,00,30,00,233.56667
2012,06,19,01,00,00,208.471
2012,06,19,01,30,00,207.16667
2012,06,19,02,00,00,213.56667
2012,06,19,02,30,00,213.03333
2012,06,19,03,00,00,206.43333
2012,06,19,03,30,00,192.9
2012,06,19,04,00,00,192.63333
2012,06,19,04,30,00,187.1
2012,06,19,05,00,00,184
2012,06,19,05,30,00,186.07143
2012,06,19,06,00,00,190.1
2012,06,19,06,30,00,180.03704
2012,06,19,07,00,00,202.82759
2012,06,19,07,30,00,178.54167
2012,06,19,08,00,00,186.48
2012,06,19,08,30,00,172.26923
2012,06,19,09,00,00,187.91667
2012,06,19,09,30,00,190.03571
2012,06,19,10,00,00,244.63333
2012,06,19,10,30,00,246.83333
2012,06,19,11,00,00,233.06667
2012,06,19,11,30,00,190.03571
2012,06,19,12,00,00,187.75
2012,06,19,12,30,00,186.48
2012,06,19,13,00,00,181.06667
2012,06,19,13,30,00,191.93103
2012,06,19,14,00,00,208.3
2012,06,19,14,30,00,230.6
2012,06,19,15,00,00,243.93333
2012,06,19,15,30,00,226.53333
2012,06,19,16,00,00,235.86667
2012,06,19,16,30,00,233.83333
